Event,AvgSpeed,MaxSpeed
4526.0,33.90611466666667,34.19445
4527.0,34.35558717852685,36.27778
4528.0,34.23755245283019,35.04445
4529.0,33.538892,33.55834
4530.0,34.59140614718615,35.16111
4531.0,33.66977778350516,34.75
4532.0,38.17045177469136,42.31112
4533.0,33.99588161290322,34.34445
4534.0,34.260403181818184,35.58889
4535.0,34.671913594132036,36.41111
4536.0,35.10333189375,37.11667
4537.0,33.98588790190736,35.06945
4538.0,36.274400393243596,39.90834
4539.0,33.5345525,33.56945
4540.0,34.5031715625,35.23611
4541.0,33.63167141176471,33.74723
4542.0,33.81220484261502,35.03611
4543.0,33.81689390804597,34.18056
4544.0,34.31582395238095,34.825
4545.0,34.27322883116883,35.26112
4546.0,34.43113386206896,35.39445
4547.0,36.64516673469387,39.8
4548.0,36.043767419354836,37.28334
4549.0,33.577080884955755,35.03611
4550.0,33.54419636363636,33.59445
4551.0,34.37010402777778,34.875
4552.0,33.99218481481482,34.43889
4553.0,33.70795909090909,33.90834
4554.0,35.18608055900621,39.17778
4555.0,35.53377501945525,37.41389
4556.0,34.18283639999999,34.68612
4557.0,36.49652635130874,39.81389
4558.0,35.43194573964497,36.875
4559.0,35.757916565656565,37.55834
4560.0,35.198515892857145,36.44167
4561.0,35.737335558460074,40.630559999999996
4562.0,34.04285254132231,37.45834
4563.0,33.69589452054795,34.21111
4564.0,33.96774580645161,34.24167
4565.0,38.83872504484305,41.24723
4566.0,35.20290666666667,36.74167
4567.0,34.01837274193549,34.88889
4568.0,34.72028215384615,35.75
4569.0,34.237339751552796,34.977779999999996
4570.0,35.674287961538454,37.125
4571.0,34.37095457627118,35.11111
4572.0,38.54103203149606,42.83056
4573.0,33.847123612040136,36.102779999999996
4574.0,34.83905714285714,35.90278
4575.0,33.78344538461538,34.05556
4576.0,35.4136486969697,36.88612
4577.0,35.814572354740065,39.24445
4578.0,35.164081428571436,36.79723
4579.0,33.824271741293536,34.91389
4580.0,34.370162173913045,36.102779999999996
4581.0,33.93754455882352,34.352779999999996
4582.0,36.674374,39.22501
4583.0,35.95529406885759,39.613890000000005
4584.0,36.04165634615384,39.21945
4585.0,34.94627841269841,35.613890000000005
4586.0,35.33184171927847,38.43612
4587.0,34.503833484848485,35.31945
4588.0,33.97974507658643,35.19445
4589.0,33.586980655737705,33.99167
4590.0,34.21980655913979,34.70278
4591.0,33.97287533333333,34.41667
4592.0,33.871917037037036,34.147220000000004
4593.0,34.46993596491228,35.27778
4594.0,35.01102131086142,35.98056
4595.0,33.883002904564314,34.79167
4596.0,33.99209326086957,34.21111
4597.0,34.64575384120172,36.17223
4598.0,35.95440233224223,38.06945
4599.0,35.05159812687014,37.74723
4600.0,35.9453992393736,37.89167
4601.0,34.72209691532258,35.95556
4602.0,34.00406035971224,34.80834
4603.0,34.614734848484844,35.52778
4604.0,34.604657633851474,36.233340000000005
4605.0,36.577621442307695,38.358340000000005
4606.0,34.98998213712168,38.15278
4607.0,33.97558291666667,34.23611
4608.0,37.89805196829591,40.505559999999996
4609.0,34.76059375,37.10556
4610.0,34.21931841121496,34.73611
4611.0,34.05007170731708,34.41667
4612.0,34.010747647058835,34.825
4613.0,34.11518176,35.38612
4614.0,33.808569999999996,33.94723
4615.0,35.862171411042944,38.505559999999996
4616.0,37.39809943548387,38.863890000000005
4617.0,38.900771641791046,42.13612
4618.0,34.246926769230775,35.05278
4619.0,35.97956504451039,40.30278
4620.0,34.514496832298136,35.59445
4621.0,35.726750262008736,37.44167
4622.0,34.55109743157895,36.75
4623.0,34.29973429958391,35.51112
4624.0,33.680220204081635,33.81667
4625.0,34.039482121212124,34.68612
4626.0,33.83115921568627,34.155559999999994
4627.0,33.9367173493976,34.280559999999994
4628.0,36.74593319823139,41.21389
4629.0,35.57342016908213,37.61667
4630.0,34.79302585533869,36.508340000000004
4631.0,34.61570884615385,35.630559999999996
4632.0,33.4351845631068,35.01945
