Event,Driver,Trip,Starttime,Endtime
22147,114,83,57710,76760
22148,114,83,78350,80460
22149,114,87,63740,65350
22150,114,87,66820,73980
22151,114,87,81330,84630
22152,114,97,22410,24850
22153,114,97,27000,27250
22154,114,97,32190,57950
22155,114,97,59950,77020
22156,114,102,49440,58710
22157,114,102,62630,70650
22158,114,102,73420,75080
22159,114,102,76240,83490
22160,114,102,87810,95470
22161,114,109,26010,31780
22162,114,109,33460,37140
22163,114,109,38350,39620
22164,114,109,42540,43370
22165,114,109,45340,71570
22166,114,110,52420,64390
22167,114,110,65620,80650
22168,114,112,21610,34500
22169,114,112,36740,74610
22170,114,113,40270,41270
22171,114,113,42510,45190
22172,114,113,50450,51400
22173,114,113,55310,57820
22174,114,113,59480,84890
22175,114,115,20650,21230
22176,114,115,22500,22880
22177,114,115,53240,53650
22178,114,115,57010,57310
22179,114,115,66320,68860
22180,114,115,69970,73160
22181,114,128,19570,28410
22182,114,128,30290,32770
22183,114,128,38950,40700
22184,114,128,43330,76910
22185,114,129,47270,51820
22186,114,129,56020,60280
22187,114,129,62080,63190
22188,114,129,68980,69070
22189,114,129,70990,72960
22190,114,129,74250,75510
22191,114,129,78700,79280
22192,114,129,98360,98360
22193,114,131,40530,47000
22194,114,131,52340,57810
22195,114,131,60550,67080
22196,114,131,69670,86700
22197,114,131,88240,92250
22198,114,131,95000,95520
22199,114,131,97020,97330
22200,114,134,26190,35840
22201,114,134,40650,41410
22202,114,134,42530,49280
22203,114,134,50360,55050
22204,114,134,56830,60210
22205,114,134,66730,82960
22206,114,135,39650,44680
22207,114,135,51940,56630
22208,114,135,58200,67060
22209,114,135,74460,77160
22210,114,135,81120,85850
22211,114,135,92230,93200
22212,114,136,21670,39020
22213,114,136,44740,48030
22214,114,136,50910,58610
22215,114,136,65410,66840
22216,114,136,70620,71910
22217,114,136,74010,75100
22218,114,137,49240,87130
22219,114,137,91870,93230
22220,115,5,71700,86390
22221,115,5,89390,93940
22222,115,5,96280,101790
22223,115,5,103120,106030
22224,115,5,112560,115410
22225,115,5,117900,120100
22226,115,5,121400,122510
22227,115,5,136740,136910
22228,115,6,70470,73710
22229,115,6,77620,78860
22230,115,6,83090,84000
22231,115,8,87460,90890
22232,115,8,109280,113650
22233,115,8,115220,154100
22234,115,8,167020,173830
22235,115,12,39330,52500
22236,115,12,66380,68660
22237,115,12,72490,74850
22238,115,12,76240,83140
22239,115,12,85750,93830
22240,115,12,95290,113640
22241,115,12,123070,123890
22242,115,12,138160,141430
22243,115,12,143190,145110
22244,115,12,163480,172100
22245,115,12,260530,260540
22246,115,12,269440,274910
22247,115,12,281300,287070
22248,115,12,292010,296980
22249,115,12,301940,305890
22250,115,12,308870,310640
22251,115,12,312000,315170
22252,115,12,316340,316530
22253,115,12,324150,326330
22254,115,12,328030,329410
22255,115,12,331720,333470
22256,115,12,334500,334600
22257,115,12,336800,336810
22258,115,12,338430,342500
22259,115,12,354270,362410
22260,115,12,363590,382860
22261,115,12,384100,389210
22262,115,13,34770,38780
22263,115,13,40550,152410
22264,115,13,159740,161750
22265,115,13,225190,230030
22266,115,13,233830,233900
22267,115,13,237990,242130
22268,115,13,248520,249290
22269,115,13,252840,253730
22270,115,13,255360,267480
22271,115,13,270680,275900
22272,115,13,278740,289350
22273,115,13,290460,301680
22274,115,13,306280,335460
22275,115,13,337170,347890
22276,115,15,11060,14620
22277,115,15,15640,16870
22278,115,15,21380,26930
22279,115,15,29230,31060
22280,115,15,36480,37670
22281,115,16,17830,24880
22282,115,20,100290,102370
22283,115,20,109660,110200
22284,115,20,113150,113620
22285,115,20,119490,119570
22286,115,20,138430,140100
22287,115,20,142710,142830
22288,115,20,159360,160240
22289,115,20,169850,172470
22290,115,20,176680,177070
22291,115,20,184370,225870
22292,115,21,9350,10470
22293,115,21,11610,15990
22294,115,21,18170,23270
22295,115,21,27210,28540
22296,115,21,29760,32100
22297,115,22,42200,43470
22298,115,22,47300,50310
22299,115,22,55070,55700
22300,115,22,57920,61200
22301,115,22,72010,75980
22302,115,22,79900,138140
22303,115,22,140220,140520
22304,115,22,144870,238290
22305,115,22,239430,246430
22306,115,22,248310,248320
22307,115,55,42350,43530
22308,115,55,45500,48640
22309,115,55,49650,85750
22310,115,55,88310,92230
22311,115,55,96020,119210
22312,115,55,121230,129890
22313,115,55,131820,134090
22314,115,55,135850,142280
22315,115,55,143750,144900
22316,115,55,146340,150380
22317,115,55,152040,155390
22318,115,55,157810,159120
22319,115,56,24200,24330
22320,115,56,33550,34440
22321,115,56,35770,35930
22322,115,56,41680,78310
22323,115,56,107440,107470
22324,115,56,109070,127270
22325,115,56,135010,141270
22326,115,56,144490,159760
22327,115,56,164950,176170
22328,115,56,179970,212610
22329,115,56,220780,242060
22330,115,56,243290,262930
22331,115,56,263960,265580
22332,115,56,267890,270260
22333,115,56,271420,271850
22334,115,56,283350,289190
22335,115,57,6580,8020
22336,115,58,103830,132740
22337,115,58,134890,147430
22338,115,58,149470,151580
22339,115,58,153060,156600
22340,115,58,158100,158440
22341,115,58,159500,164560
22342,115,58,175310,199100
22343,115,58,201650,221990
22344,115,58,225410,232120
22345,115,58,241730,244650
22346,115,58,245670,249820
22347,115,58,253450,270740
22348,115,58,271910,272330
22349,115,58,274020,298310
22350,115,58,302910,305930
22351,115,63,58390,58450
22352,115,63,60920,78990
22353,115,63,81840,82930
22354,115,63,84820,85110
22355,115,63,88500,88620
22356,115,63,95560,105320
22357,115,63,107130,114910
22358,115,65,58440,62110
22359,115,65,63830,64010
22360,115,65,71810,73410
22361,115,65,75380,80260
22362,115,65,84240,85440
22363,115,65,86720,87890
22364,115,70,124340,125550
22365,115,70,137020,140680
22366,115,70,144260,144310
22367,115,70,145370,156280
22368,115,70,161050,162170
22369,115,70,173150,173200
22370,115,70,174640,177960
22371,115,70,180870,181330
22372,115,71,200060,200210
22373,115,71,202020,203850
22374,115,71,206430,217420
22375,115,71,219110,223040
22376,115,71,224570,231700
22377,115,71,238170,238890
22378,115,71,243840,245130
22379,115,71,256680,257410
22380,115,71,268200,268690
22381,115,71,270760,277530
22382,115,71,278900,279020
22383,115,71,282370,288300
22384,115,71,289380,313270
22385,115,71,315170,320060
22386,115,71,322710,323330
22387,115,71,324540,351340
22388,115,71,355540,367270
22389,115,71,369190,370110
22390,115,71,371540,372120
22391,115,71,376160,380670
22392,115,71,381760,382010
22393,115,71,384760,398260
22394,115,71,400410,400480
22395,115,71,403360,403460
22396,115,71,404560,409220
22397,115,74,6760,17750
22398,115,74,21140,21510
22399,115,74,24140,26070
22400,115,74,34490,71890
22401,115,74,73630,73770
22402,115,74,76480,77040
22403,115,74,79150,84310
22404,115,74,85780,123600
22405,115,74,125840,202520
22406,115,74,203830,205840
22407,115,74,208160,208230
22408,115,74,210960,211360
22409,115,74,214350,218970
22410,115,74,226490,231330
22411,115,74,237100,238720
22412,115,74,241040,248250
22413,115,74,250300,250630
22414,115,74,251840,252230
22415,115,78,116070,118830
22416,115,78,126220,315050
22417,115,78,324820,336840
22418,115,78,338190,360750
22419,115,78,362890,401250
22420,115,78,402760,485470
22421,115,78,488470,493980
22422,115,82,21730,24720
22423,115,82,37650,38400
22424,115,82,40710,53040
22425,115,82,62350,62550
22426,115,82,64480,65360
22427,115,82,74060,81680
22428,115,82,83630,89600
22429,115,82,92350,99800
22430,115,99,45090,47230
22431,115,99,67460,69050
22432,115,100,71910,73260
22433,115,100,77440,78100
22434,115,100,79180,99850
22435,115,100,101830,105150
22436,115,100,121670,123340
22437,115,100,152760,152940
22438,115,100,154940,155990
22439,115,101,77700,81930
22440,115,101,88100,88170
22441,115,102,79320,82040
22442,115,102,83210,83840
22443,115,102,91150,92650
22444,115,102,94240,95210
22445,115,102,124360,128220
22446,115,102,134740,135590
22447,115,102,141950,144780
22448,115,102,160230,160930
22449,115,102,165700,165810
22450,115,102,168120,170470
22451,115,102,178490,192620
22452,115,102,195130,204970
22453,115,102,206810,209400
22454,115,102,217360,221830
22455,115,108,6410,6670
22456,115,108,14990,16090
22457,115,108,22060,25990
22458,115,109,62430,113940
22459,115,109,115490,116800
22460,115,110,18670,22550
22461,115,110,23590,24420
22462,115,110,25700,35550
22463,115,110,39010,74490
22464,115,110,75860,86790
22465,115,110,88270,99610
22466,115,110,101270,101320
22467,115,110,103590,107010
22468,115,110,108340,113850
22469,115,110,118580,118750
22470,115,110,120180,120490
22471,115,110,121770,122090
22472,115,110,133400,153450
22473,115,114,81640,89510
22474,115,114,92860,103490
22475,115,114,108340,114650
22476,115,114,116620,118150
22477,115,114,120090,125290
22478,115,114,127210,182340
22479,115,114,183510,187080
22480,115,114,188190,195040
22481,115,114,198530,199940
22482,115,114,201100,215780
22483,115,114,219080,221380
22484,115,115,4150,13850
22485,115,115,16380,21850
22486,115,115,24480,27910
22487,115,115,30600,45120
22488,115,115,48960,63940
22489,115,117,34840,35620
22490,115,117,37530,38320
22491,115,117,41650,47290
22492,115,117,50300,61310
22493,115,117,62310,64610
22494,115,117,65920,67240
22495,115,117,69430,69520
22496,115,117,75530,77790
22497,115,117,79140,92750
22498,115,117,97410,97810
22499,115,117,104910,129810
22500,115,117,131370,139970
22501,115,117,141230,143920
22502,115,117,148920,148980
22503,115,117,150060,150740
22504,115,117,152220,153670
22505,115,117,156860,160970
22506,115,117,161990,162570
22507,115,117,163900,170890
22508,115,117,173390,183200
22509,115,117,184630,188320
22510,115,117,189410,190360
22511,115,117,192170,195310
22512,115,117,204940,207530
22513,115,117,208720,227050
22514,115,117,234910,243260
22515,115,120,47600,51100
22516,115,120,53490,54000
22517,115,120,56900,63400
22518,115,120,68380,90790
22519,115,120,92060,95230
22520,115,120,97200,103520
22521,115,120,104950,108930
22522,115,120,113320,115120
22523,115,120,116800,148060
22524,115,120,149390,153100
22525,115,120,155100,178330
22526,115,120,180340,184280
22527,115,120,185520,186760
22528,115,120,190450,191900
22529,115,120,193660,193660
22530,115,120,195840,195870
22531,115,120,197450,197740
22532,115,120,204250,206130
22533,115,120,211020,211120
22534,115,120,216050,217070
22535,115,120,227100,229280
22536,115,120,230720,230980
22537,115,120,233790,244350
22538,115,120,248270,249230
22539,115,120,253160,257230
22540,115,138,25340,25510
22541,115,138,27210,33180
22542,115,139,10990,12280
22543,115,139,21670,28500
22544,115,139,29550,38120
22545,115,141,8990,23650
22546,115,141,26950,53030
22547,115,141,54690,63170
22548,115,141,65510,88990
22549,115,141,90350,90540
22550,115,141,92240,104980
22551,115,141,109790,110830
22552,115,141,114800,115240
22553,115,141,117390,127280
22554,115,141,129470,129690
22555,115,141,136970,139470
22556,115,141,202170,203230
22557,115,141,206180,206910
22558,115,141,224870,226260
22559,115,141,228560,288980
22560,115,141,290300,329850
22561,115,141,331650,332360
22562,115,142,29600,45400
22563,115,142,48670,50860
22564,115,142,51980,64500
22565,115,142,66120,69080
22566,115,142,73470,79970
22567,115,142,81230,81460
22568,115,142,83620,83920
22569,115,142,85250,88730
22570,115,142,94560,96900
22571,115,142,106880,109270
22572,115,142,110880,119010
22573,115,142,120110,129350
22574,115,142,132580,141250
22575,115,142,145880,148960
22576,115,142,151900,152230
22577,115,142,243240,243300
22578,115,142,244530,245600
22579,115,142,247940,252700
22580,115,142,256450,268570
22581,115,142,271940,279360
22582,115,142,280470,282610
22583,115,142,283620,286050
22584,115,142,288590,299710
22585,115,142,303030,304720
22586,115,142,306530,309010
22587,115,142,310820,312080
22588,115,142,314840,319490
22589,115,142,321150,321190
22590,115,142,322990,326310
22591,115,142,336510,336660
22592,115,142,338340,340500
22593,115,142,343890,351330
22594,115,142,355290,356340
22595,115,147,43240,76290
22596,115,147,83440,106030
22597,115,147,107630,126100
22598,115,147,142140,156200
22599,115,147,157430,178320
22600,115,147,179980,195520
22601,115,147,197410,197530
22602,115,147,203570,219970
22603,115,147,227350,229800
22604,115,147,231250,238940
22605,115,147,240110,249150
22606,115,151,42990,44350
22607,115,151,56940,67130
22608,115,151,70270,86050
22609,115,151,87530,102860
22610,115,151,103990,131290
22611,115,151,132670,138690
22612,115,151,139990,141320
22613,115,151,145040,171890
22614,115,151,177880,178550
22615,115,151,179630,204090
22616,115,151,205360,212430
22617,115,151,215630,219680
22618,115,151,224800,229290
22619,115,151,231900,232450
22620,115,152,76080,76320
22621,115,152,86210,113430
22622,115,152,115700,126640
22623,115,152,128730,136340
22624,115,152,147620,153480
22625,115,153,54800,60770
22626,115,153,62600,66190
22627,115,153,72400,116900
22628,115,153,118590,124110
22629,115,160,59200,82300
22630,115,160,90420,117880
22631,115,160,119320,120320
22632,115,160,122890,124520
22633,115,160,126600,145760
22634,115,160,147080,154270
22635,115,160,156840,219980
22636,115,160,222110,223260
22637,115,160,224770,250590
22638,115,161,6400,7740
22639,115,161,10730,13130
22640,115,163,44170,50720
22641,115,163,53810,92650
22642,115,163,99800,101810
22643,115,163,105130,109540
22644,115,163,111620,112820
22645,115,163,119500,138440
22646,115,163,140240,156240
22647,115,163,158060,161130
22648,115,163,162730,171250
22649,115,163,181700,182060
22650,115,163,193340,193680
22651,115,163,195320,195600
22652,115,163,196700,201580
22653,115,163,203590,215490
22654,115,163,217050,228680
22655,115,163,230280,230610
22656,115,163,241140,241400
22657,115,178,37740,54670
22658,115,184,28170,28930
22659,115,184,34520,45620
22660,115,184,47560,47680
22661,115,184,48900,49140
22662,115,184,51370,53870
22663,115,184,56330,60630
22664,115,184,62150,64360
22665,115,184,66640,70030
22666,115,184,75810,86030
22667,115,184,104350,120720
22668,115,184,123040,162010
22669,115,184,168030,195070
22670,115,184,196210,200880
22671,115,184,202570,207560
22672,115,184,212840,230550
22673,115,184,231730,238050
22674,115,187,18270,20810
22675,115,187,21890,28400
22676,115,187,29880,31600
22677,115,187,37960,39070
22678,115,187,42770,44570
22679,115,187,47150,48640
22680,115,187,51740,56890
22681,115,187,58960,59350
22682,115,187,61910,63160
22683,115,187,65290,67440
22684,115,187,69690,70490
22685,115,187,82430,83360
22686,115,187,88400,88460
22687,115,187,89920,118180
22688,115,187,120090,124020
22689,115,187,125350,159980
22690,115,187,162620,163160
22691,115,187,164880,165980
22692,115,187,178170,178800
22693,115,187,180060,189810
22694,115,187,191050,202220
22695,115,187,204120,210550
22696,115,187,214450,223980
22697,115,192,39010,47870
22698,115,192,51450,52580
22699,115,192,65570,67280
22700,115,192,84330,84720
22701,115,192,88650,90530
22702,115,192,93040,94300
22703,115,192,111880,114640
22704,115,192,124870,124870
22705,115,192,127510,127950
22706,115,192,129040,130430
22707,115,192,136730,136920
22708,115,192,138080,141240
22709,115,192,143860,158240
22710,115,192,159460,179940
22711,115,192,182850,203890
22712,115,192,220790,238870
22713,115,195,39690,72080
22714,115,195,74220,82090
22715,115,195,84030,85450
22716,115,195,93590,94670
22717,115,195,106530,139870
22718,115,195,147760,167610
22719,115,195,169530,179320
22720,115,195,181720,183470
22721,115,195,185720,185750
22722,115,195,186840,197410
22723,115,195,198460,201140
22724,115,195,202240,207500
22725,115,195,210700,217250
22726,115,195,220710,230600
22727,115,195,236060,244750
22728,115,201,34640,70000
22729,115,201,71880,72950
22730,115,201,73960,92390
22731,115,201,94460,96960
22732,115,201,101580,103390
22733,115,201,104450,108280
22734,115,201,112430,113400
22735,115,202,83080,92130
22736,115,202,94110,105570
22737,115,202,115650,129390
22738,115,202,133580,151000
22739,115,202,154010,157700
22740,115,205,68250,72450
22741,115,205,74010,74840
22742,115,205,79330,86390
22743,115,207,7120,16670
22744,115,207,24460,25050
22745,115,207,28730,32810
22746,115,207,34360,35060
22747,115,207,36160,37680
22748,115,207,39210,55310
22749,115,209,17740,17830
22750,115,209,22480,64920
22751,115,209,66700,68570
22752,115,209,74050,100900
22753,115,209,102070,108140
22754,115,209,113900,120300
22755,115,209,123710,126430
22756,115,209,128100,137200
22757,115,209,139310,155550
22758,115,209,169800,170710
22759,115,215,32990,33140
22760,115,215,35060,42190
22761,115,215,45640,47630
22762,115,219,37030,38900
22763,115,219,40950,41010
22764,115,220,12250,15990
22765,115,231,35260,45930
22766,115,231,52020,61400
22767,115,231,66680,66820
22768,115,231,68380,68380
22769,115,231,69750,101120
22770,115,231,103260,129120
22771,115,231,131220,168220
22772,115,231,172100,176620
22773,115,231,181290,186920
22774,115,231,188300,188860
22775,115,231,191960,193820
22776,115,231,195070,211890
22777,115,231,214970,218490
22778,115,231,227710,228890
22779,115,231,231410,233290
22780,115,231,239510,239550
22781,115,233,40200,43420
22782,115,233,45600,55820
22783,115,233,56940,61860
22784,115,233,64050,84330
22785,115,233,85990,91930
22786,115,233,96610,106020
22787,115,233,107090,117040
22788,115,233,118220,173510
22789,115,233,175980,181670
22790,115,233,185150,199470
22791,115,233,207700,218820
22792,115,233,220690,229990
22793,115,233,233790,236560
22794,115,233,239390,239670
22795,115,233,242970,245510
22796,115,237,34570,34980
22797,115,237,36860,37390
22798,115,237,38410,69040
22799,115,237,72490,83740
22800,115,237,85120,89050
22801,115,237,92070,93930
22802,115,237,96940,184660
22803,115,237,185700,199840
22804,115,237,201460,222020
22805,115,237,227580,236080
22806,115,240,46290,93140
22807,115,241,14040,47720
22808,115,241,49040,87610
22809,115,241,89410,100440
22810,115,241,109660,122040
22811,115,241,123890,128170
22812,115,241,131650,161760
22813,115,241,163590,163620
22814,115,246,60020,83600
22815,115,246,84940,85590
22816,115,246,87190,89310
22817,115,246,92830,125220
22818,115,246,129160,156020
22819,115,246,158200,162510
22820,115,246,167320,170320
22821,115,246,180680,191810
22822,115,246,192860,196310
22823,115,246,198150,199530
22824,115,246,201270,204860
22825,115,246,206560,219550
22826,115,246,220930,222990
22827,115,246,224220,224260
22828,115,246,226620,233780
22829,115,246,234830,247750
22830,115,246,254020,257030
22831,115,246,258400,262600
22832,115,249,46100,49180
22833,115,249,51440,86110
22834,115,249,90070,91470
22835,115,249,92900,93170
22836,115,249,94610,97050
22837,115,249,98060,98930
22838,115,249,100370,105570
22839,115,249,110440,120910
22840,115,249,122610,138920
22841,115,249,140300,153280
22842,115,249,155250,159830
22843,115,249,160870,181330
22844,115,249,189600,202330
22845,115,249,217300,217850
22846,115,249,219310,228020
22847,115,249,232180,236620
22848,115,249,238250,240620
22849,115,249,242620,242620
22850,115,249,244650,245100
22851,115,249,247090,251890
22852,115,249,280310,283150
22853,115,251,45990,46510
22854,115,254,9010,12070
22855,115,254,16220,34430
22856,115,254,35730,39430
22857,115,254,40960,43790
22858,115,254,53050,54350
22859,115,254,57060,74870
22860,115,254,77330,79840
22861,115,254,85140,93150
22862,115,254,94650,107400
22863,115,254,108980,158020
22864,115,254,160130,160400
22865,115,256,145750,148220
22866,115,256,153360,154540
22867,115,256,159420,163460
22868,115,256,166930,167950
22869,115,256,171980,172070
22870,115,256,173280,183160
22871,115,256,187540,187540
22872,115,256,222370,226980
22873,115,256,229710,243700
22874,115,256,303970,316890
22875,115,256,329250,329530
22876,115,256,331000,331440
22877,115,256,333340,335670
22878,115,256,337660,339390
22879,115,256,340410,357150
22880,115,256,358310,362780
22881,115,256,364430,370640
22882,115,256,372010,386730
22883,115,256,389030,395480
22884,115,256,403730,403960
22885,115,256,412170,412440
22886,115,256,413610,417470
22887,115,256,418520,419000
22888,115,256,420130,421760
22889,115,256,423390,431460
22890,115,256,432840,436380
22891,115,256,438190,442180
22892,115,256,444520,460180
22893,115,256,461660,463200
22894,115,256,464220,475440
22895,115,256,482650,487650
22896,115,256,490630,491300
22897,115,256,493010,494190
22898,115,256,496650,498820
22899,115,256,500910,502030
22900,115,256,504330,504840
22901,115,256,507090,507820
22902,115,256,515430,515660
22903,115,256,527770,528880
22904,115,256,531100,534430
22905,115,256,542460,544590
22906,115,256,546160,557670
22907,115,256,589200,589580
22908,115,256,602750,603560
22909,115,256,604810,605660
22910,115,256,607440,607740
22911,115,256,611760,611810
22912,115,256,613540,616080
22913,115,256,617940,621140
22914,115,256,640240,655310
22915,115,256,660130,685810
22916,115,256,688910,720060
22917,115,256,721790,727730
22918,115,256,735000,744160
22919,115,256,747460,787260
22920,115,256,789740,792310
22921,115,256,796710,824140
22922,115,256,826210,834030
22923,115,256,835320,840450
22924,115,256,841550,849490
22925,115,257,15510,15740
22926,115,257,19200,20600
22927,115,257,21640,25270
22928,115,257,28350,29720
22929,115,257,31480,33270
22930,115,257,34890,35210
22931,115,257,37380,38720
22932,115,257,85130,189730
22933,115,257,192420,195880
22934,115,257,203250,227820
22935,115,257,229760,230040
22936,115,257,233870,238920
22937,115,257,242380,243020
22938,115,257,244560,245360
22939,115,257,247670,260220
22940,115,257,261540,261990
22941,115,257,263700,266520
22942,115,257,268370,283140
22943,115,257,307070,308240
22944,115,257,309580,311870
22945,115,257,315880,317930
22946,115,266,39520,40420
22947,115,266,157800,157940
22948,115,266,165690,166280
22949,115,266,168300,169160
22950,115,266,207240,209930
22951,115,266,215960,216250
22952,115,266,225340,226170
22953,115,266,238230,246190
22954,115,266,249320,250160
22955,115,266,252620,252650
22956,115,266,257080,262870
22957,115,266,265180,268190
22958,115,266,280730,283220
22959,115,266,292000,295140
22960,115,266,296220,296460
22961,115,266,298210,300400
22962,115,266,303500,343880
22963,115,266,347590,351270
22964,115,266,368080,368460
22965,115,266,391140,392490
22966,115,266,396330,409090
22967,115,266,410310,419130
22968,115,266,426950,427350
22969,115,266,428390,436720
22970,115,266,439080,439630
22971,115,266,442920,445630
22972,115,266,448690,449940
22973,115,266,451320,457770
22974,115,266,480040,492790
22975,115,266,495100,551970
22976,115,266,560320,609940
22977,115,266,613900,614400
22978,115,266,631190,632180
22979,115,267,49570,56540
22980,115,267,58250,79080
22981,115,267,81670,89460
22982,115,267,92320,99880
22983,115,267,108410,109960
22984,115,267,112090,113450
22985,115,267,114450,114690
22986,115,267,117510,130480
22987,115,267,138110,138530
22988,115,267,140410,141710
22989,115,267,146100,147980
22990,115,267,152120,152820
22991,115,267,154870,155190
22992,115,267,158000,158050
22993,115,267,159060,162510
22994,115,267,164070,164380
22995,115,267,166510,166930
22996,115,267,169290,175750
22997,115,267,178220,178700
22998,115,267,181620,234020
22999,115,267,235230,241850
23000,115,267,258870,264370
23001,115,267,267080,319330
23002,115,267,348470,354860
23003,115,267,356410,359340
23004,115,267,364990,366900
23005,115,267,405840,406110
23006,115,267,433280,433480
23007,115,267,489820,493030
23008,115,267,494130,494670
23009,115,267,506600,508110
23010,115,273,23880,27520
23011,115,273,33620,44870
23012,115,273,47040,106540
23013,115,273,107850,115460
23014,115,273,126930,150040
23015,115,274,37970,40370
23016,115,274,42730,43020
23017,115,274,44850,59660
23018,115,274,62660,63340
23019,115,274,69150,71170
23020,115,274,82840,93320
23021,115,274,95400,99570
23022,115,274,103220,105180
23023,115,274,109200,119990
23024,115,274,121610,121820
23025,115,274,124030,132020
23026,115,283,54510,82450
23027,115,283,97210,101600
23028,115,283,107590,107980
23029,115,284,14860,16200
23030,115,284,24740,25130
23031,115,286,39020,45730
23032,115,286,48360,48780
23033,115,286,51700,59880
23034,115,286,80110,80350
23035,115,286,85590,95570
23036,115,286,97250,105470
23037,115,286,115220,132760
23038,115,286,134720,142430
23039,115,287,41090,53000
23040,115,287,54270,78310
23041,115,287,80970,85760
23042,115,287,87020,125980
23043,115,287,128070,131490
23044,115,287,134600,149790
23045,115,287,156880,163090
23046,115,287,164680,204670
23047,115,287,205740,241400
23048,115,291,56350,95100
23049,115,291,97780,102660
23050,115,292,14670,30630
23051,115,292,31810,56980
23052,115,292,62760,86480
23053,115,292,88330,103120
23054,115,292,104960,123310
23055,115,292,125660,128650
23056,115,292,130570,132870
23057,115,292,137020,137940
23058,115,294,4940,11410
23059,115,297,40520,42150
23060,115,297,44150,89530
23061,115,298,10700,33420
23062,115,298,37020,37110
23063,115,298,39930,45970
23064,115,298,47610,59770
23065,115,298,66790,98410
23066,115,298,101040,101700
23067,115,298,104230,109460
23068,115,298,110710,124710
23069,115,298,131010,149690
23070,115,298,156850,160510
23071,115,298,161920,164770
23072,115,298,169270,169620
23073,116,1,19000,21420
23074,116,1,22550,22720
23075,116,1,23770,26050
23076,116,1,43400,45710
23077,116,1,47330,67480
23078,116,1,71850,81490
23079,116,1,93340,107780
23080,116,1,110930,134090
23081,116,4,41440,61870
23082,116,4,63590,67550
23083,116,4,71970,75220
23084,116,4,77090,82360
23085,116,4,86280,91600
23086,116,4,99670,101820
23087,116,4,105680,109050
23088,116,4,131120,131390
23089,116,5,42230,43020
23090,116,9,9850,10920
23091,116,9,21450,23080
23092,116,9,26030,38570
23093,116,9,40300,40540
23094,116,9,45010,57860
23095,116,14,73170,73670
23096,116,14,99540,99740
23097,116,21,14670,26340
23098,116,21,31330,31720
23099,116,21,34680,44210
23100,116,21,52910,53180
23101,116,21,54840,55370
23102,116,21,65740,66350
23103,116,21,69440,70680
23104,116,22,50980,52230
23105,116,22,53880,54230
23106,116,22,101030,103820
23107,116,22,115620,118190
23108,116,22,122950,124100
23109,116,29,91150,98120
23110,116,29,120890,121460
23111,116,29,130640,132730
23112,116,34,49830,50280
23113,116,34,65880,67550
23114,116,48,9160,54720
23115,116,49,48340,51770
23116,116,65,45080,45750
23117,116,65,54870,56840
23118,116,65,58530,62580
23119,116,65,70360,73850
23120,116,65,79070,87770
23121,116,65,89540,99630
23122,116,66,93860,103780
23123,116,66,110200,113910
23124,116,66,119240,119900
23125,116,73,112600,113100
23126,116,73,124770,133520
23127,116,73,136460,136800
23128,116,73,158800,162100
23129,116,73,163800,182420
23130,116,73,185820,187180
23131,116,76,50500,58400
23132,116,76,61710,89600
23133,116,76,91970,92990
23134,116,76,94980,107250
23135,116,76,111810,114090
23136,116,76,117150,117240
23137,116,86,185530,192310
23138,116,86,214780,214970
23139,116,86,230200,230540
23140,116,86,233130,233970
23141,116,90,63620,79180
23142,116,90,88020,94540
23143,116,90,100540,100760
23144,116,90,102420,109190
23145,116,99,139810,140360
23146,116,117,85930,93360
23147,116,117,113110,114640
23148,116,118,85070,109240
23149,116,118,120730,132700
23150,116,123,44150,45110
23151,116,123,46430,46720
23152,116,131,79530,90230
23153,116,131,97100,99500
23154,116,131,104620,111870
23155,116,131,127440,127610
23156,116,131,132790,135940
23157,116,131,139230,139420
23158,116,131,142410,142550
23159,116,131,143990,145210
23160,116,131,231830,246190
23161,116,131,252620,256380
23162,116,131,257550,259470
23163,116,131,261780,266700
23164,116,131,366460,367600
23165,116,131,383910,389230
23166,116,131,392060,395630
23167,116,131,397190,398530
23168,116,131,417460,417910
23169,116,131,453530,457890
23170,116,131,462080,464420
23171,116,131,474270,475490
23172,116,131,612690,613430
23173,116,131,627170,628150
23174,116,131,632750,633710
23175,116,131,649720,651280
23176,116,134,30690,81160
23177,116,134,83390,97510
23178,116,134,109740,110960
23179,116,134,114820,118430
23180,116,134,160290,162840
23181,116,134,239650,243010
23182,116,134,244390,250530
23183,116,137,53650,103230
23184,116,137,104440,104830
23185,116,139,60450,102420
23186,116,144,51510,75510
23187,116,144,78120,102150
23188,116,144,105160,112580
23189,116,144,146580,147250
23190,116,150,45000,45660
23191,116,150,79670,84080
23192,116,150,91340,92890
23193,116,150,95890,105130
23194,116,150,118430,118560
23195,116,150,124930,125130
23196,116,150,130990,137620
23197,116,151,88870,97480
23198,116,151,98640,99270
23199,116,151,102080,102310
23200,116,151,115050,115340
23201,116,151,123490,123910
23202,116,151,126180,126270
23203,116,158,54230,57340
23204,116,158,62230,83810
23205,116,158,85030,94230
23206,116,159,4120,25070
23207,116,159,26100,80840
23208,116,159,81840,83380
23209,116,159,88180,91450
23210,116,159,92640,125820
23211,116,159,132950,133200
23212,116,159,176480,176610
23213,116,159,184180,186620
23214,116,159,190960,194850
23215,116,159,202570,207100
23216,116,159,332520,332840
23217,116,160,91820,111960
23218,116,167,74850,76830
23219,116,167,90110,90470
23220,116,167,97580,109990
23221,116,167,112410,112890
