Driver,Trip,Lanechange,Distance,Frequency
18,213,1,9.0374007692157,0.11065128409556896
18,217,7,21.521326481217,0.32525876163392325
18,218,4,8.202020371712,0.4876847189743182
18,219,7,18.7272343094,0.3737871745688791
18,222,16,19.57967503541,0.8171739301629813
18,231,1,10.835162427827,0.09229210975479127
18,233,17,24.6969968748,0.6883428007939799
18,238,7,24.961670669039997,0.28042994769104584
18,239,8,27.195376689983597,0.2941676480968363
18,241,1,13.781869195866719,0.07255909817370108
18,242,10,31.029677287068594,0.322272123795739
18,255,37,75.6690405175,0.4889714438951159
18,266,18,28.621277750900003,0.6289027400055186
18,267,23,47.069877324900006,0.48863522293126904
18,269,36,75.63500911842381,0.47597006227147814
18,270,3,11.769620141343,0.25489352791106124
19,8,11,24.41740460823,0.45049833004333306
19,10,7,13.673567849742,0.5119366120768604
19,12,1,4.06313532315,0.24611535685322353
19,15,64,144.6788338902,0.4423591086486848
19,16,27,93.334053872286,0.28928348099982404
19,17,2,14.367983807873,0.13919837513347497
19,21,49,88.34390609096002,0.5546505941173687
19,22,13,30.120015977199998,0.43160667676407055
19,24,38,113.28793544433,0.33542848010213144
19,26,15,28.7889131615772,0.5210339103742055
19,28,50,89.37138736733999,0.5594631735377096
19,45,22,118.446520414899,0.18573783276146533
19,51,6,20.588497813430003,0.29142485548829905
19,53,4,20.449210271490003,0.1956065758479066
19,62,10,33.9449610970773,0.29459453411661185
19,63,28,84.64902383420001,0.3307775888218501
19,71,53,108.70492469697999,0.4875584077514423
19,72,32,62.696978644,0.510391420640847
19,75,6,10.27963197157586,0.5836784834895412
19,76,16,88.09534521493086,0.1816214007784856
19,77,1,39.7184240001,0.025177232611180198
19,79,16,54.943473018070996,0.29120838420129674
19,83,65,145.59707925760597,0.4464375269849681
19,85,15,38.86988982728,0.3859028174932611
19,127,2,22.270625938789998,0.08980439101698026
19,130,17,26.218243173021,0.6484034756948657
19,155,68,187.28842390105203,0.3630763641640002
