Driver,Trip,Tailgating,Total,Ratio
86,45,9670,50100,0.19301397205588822
86,47,6670,46310,0.14402936730727706
86,48,4910,33650,0.14591381872213968
86,52,3300,50680,0.06511444356748224
86,53,17670,54679,0.32315288953913684
86,54,15080,118850,0.12688262515776189
86,58,34090,52800,0.6456439393939394
86,61,3810,77610,0.04909161190568225
86,63,4790,118440,0.04044241810199257
86,64,21150,103790,0.203776857115329
86,66,5000,140180,0.03566842630903125
86,67,6400,52840,0.12112036336109007
86,70,21960,48390,0.453812771233726
86,72,2910,62209,0.04677704549107861
86,73,25860,59720,0.43302076356329533
86,74,9320,46900,0.19872068230277182
86,79,4800,48910,0.09813943978736454
86,82,7700,96309,0.07995016093863566
86,83,810,60180,0.013459621136590228
86,87,810,47900,0.016910229645093946
86,90,4450,184899,0.024067063277447273
86,93,19030,66040,0.2881586917019988
86,96,6180,83889,0.07366789843843129
86,98,4670,58800,0.07942176870748299
86,102,6990,130580,0.05353040281819574
86,103,660,50210,0.01314479187412866
86,104,10470,44080,0.23752268602540835
86,107,7660,50940,0.15037298782881822
86,109,29440,54129,0.5438758544245336
86,121,70000,850220,0.08233163181294252
86,122,120030,1222510,0.09818324594481845
86,124,86520,498859,0.17343543278675383
86,130,339750,1465590,0.23181790268765481
86,132,4700,1067370,0.004403346543372964
86,136,18070,60570,0.29833250784216603
86,138,30410,132950,0.22873260624294847
86,142,10930,23180,0.4715271786022433
86,145,17520,51800,0.3382239382239382
86,148,14800,51130,0.2894582436925484
86,150,7910,57750,0.13696969696969696
86,152,5030,45480,0.11059806508355322
86,153,45530,313830,0.14507854570946055
86,167,4650,37440,0.12419871794871795
86,171,28680,103280,0.27769171185127806
86,175,12480,231480,0.05391394504924831
86,176,18470,79330,0.23282490860960545
86,177,40330,50710,0.7953066456320252
86,180,47050,62400,0.7540064102564102
86,182,6830,107810,0.0633521936740562
86,184,8530,45979,0.18551544149630278
86,192,5470,55800,0.09802867383512545
86,196,2220,49160,0.045158665581773796
86,200,6790,94839,0.07159426402361874
86,202,1240,36850,0.03364993215739484
86,212,4910,27010,0.18178452425027766
86,213,4320,145890,0.02961135101789019
86,215,22600,58799,0.38435374149659873
86,216,27790,123769,0.2245293689908702
87,1,19170,162899,0.11767955801104975
87,2,650,46540,0.013966480446927373
87,43,26090,112680,0.23154064607738728
87,59,1980,36650,0.05402455661664393
87,82,14280,30980,0.460942543576501
87,89,7190,151710,0.04739305253444071
87,93,3370,24609,0.13693620479479887
87,94,4010,42660,0.09399906235349273
87,114,7840,22250,0.35235955056179774
87,117,2120,31600,0.0670886075949367
87,126,2370,61160,0.038750817527795946
87,132,2570,49180,0.052257015046766976
87,136,4120,20690,0.19913001449975834
87,143,11440,39810,0.2873649836724441
87,147,14640,49800,0.29397590361445786
87,220,8070,47560,0.16968040370058873
87,222,12740,34040,0.37426556991774385
87,248,5740,54300,0.10570902394106814
87,260,17330,40770,0.4250674515575177
87,263,21160,48800,0.4336065573770492
87,331,11090,52670,0.210556293905449
87,336,6250,49010,0.1275249948990002
87,350,6470,47250,0.13693121693121693
87,366,2280,44020,0.0517946388005452
87,367,5160,44710,0.11541042272422276
87,382,670,42150,0.01589561091340451
87,386,4460,27209,0.1639103270856303
87,387,14480,94840,0.15267819485449177
87,388,6080,37860,0.16059165346011622
87,409,5210,29370,0.1773918964930201
87,421,840,23250,0.03612903225806452
87,431,8320,34010,0.24463393119670684
87,445,9630,62890,0.15312450310065193
87,454,750,36460,0.02057048820625343
87,458,6770,34640,0.19543879907621248
87,475,2890,63690,0.04537604019469304
87,500,1120,37420,0.029930518439337254
87,501,1950,27700,0.0703971119133574
87,507,1390,24330,0.057131113851212494
87,526,4140,59340,0.06976744186046512
87,541,35800,185850,0.1926284638149045
88,1,8600,140280,0.06130595950955231
88,5,10530,35210,0.29906276625958533
88,23,13610,37750,0.3605298013245033
88,46,2100,9280,0.22629310344827586
88,52,4470,5940,0.7525252525252525
88,56,6580,78360,0.08397141398672792
88,57,1920,75459,0.025443943811290753
88,63,8640,78330,0.11030256606664113
88,70,3130,78170,0.040040936420621724
88,71,14380,75750,0.18983498349834985
88,74,12780,78840,0.16210045662100453
88,75,8410,75100,0.11198402130492677
88,86,3620,31220,0.1159513132607303
88,88,2560,3710,0.6900269541778976
88,107,12800,74930,0.17082610436407314
88,109,12160,73740,0.16490371575806886
88,113,34730,77370,0.4488819956055319
88,114,8100,87520,0.09255027422303473
88,120,2510,33240,0.07551143200962696
88,121,8330,46650,0.17856377277599142
88,128,870,78140,0.011133862298438697
88,130,5310,72540,0.07320099255583126
88,135,1050,74050,0.014179608372721132
88,137,6750,70910,0.09519108729375264
88,139,13640,105720,0.1290200529701097
88,140,2300,30780,0.07472384665367121
88,146,5550,9280,0.5980603448275862
88,149,4630,8780,0.5273348519362187
88,151,4400,45840,0.09598603839441536
88,152,6100,81440,0.07490176817288802
88,158,14040,73280,0.19159388646288208
88,159,4100,168630,0.02431358595742157
88,165,16140,82659,0.1952576820711348
88,167,6330,75150,0.08423153692614771
88,171,16230,81410,0.19936125783073333
88,183,6930,72570,0.0954940057875155
88,190,3880,75120,0.0516506922257721
88,191,4390,74450,0.05896574882471457
88,192,1220,73280,0.016648471615720525
88,199,13250,73400,0.18051771117166213
88,200,33160,73140,0.4533770850423844
88,207,7970,72770,0.10952315514635153
88,218,10700,70050,0.15274803711634546
88,219,14690,72160,0.20357538802660755
88,248,32700,148540,0.22014272249899017
89,1,4450,145590,0.03056528607734048
89,45,2310,82750,0.027915407854984895
89,46,12460,56090,0.22214298448921377
89,84,3190,83800,0.03806682577565632
89,85,21510,111180,0.19347004856988667
89,103,1880,15430,0.12184057031756318
89,117,11190,135350,0.08267454746952346
90,48,7080,149060,0.047497651952234
90,71,3810,146380,0.026028145921573986
90,198,5710,113100,0.05048629531388152
90,341,2250,6659,0.3378378378378379
91,1,6300,81750,0.07706422018348624
91,57,4840,12520,0.3865814696485623
91,91,7540,21330,0.3534927332395687
91,126,2280,2300,0.991304347826087
91,135,7930,85350,0.09291154071470416
91,143,5610,7109,0.789029535864979
91,228,3510,6390,0.5492957746478874
91,279,7900,43270,0.18257453200831986
91,292,10730,155050,0.06920348274750081
92,1,5790,231540,0.025006478362270018
92,6,4120,49440,0.08333333333333333
92,42,29660,334960,0.08854788631478386
92,49,9930,52000,0.19096153846153846
92,70,3630,249119,0.014571290944123317
92,73,38370,385990,0.09940672038135703
92,78,11920,268110,0.044459363694006195
92,79,53120,303460,0.17504778224477688
92,96,4640,54979,0.08439432520916698
92,111,5250,260590,0.020146590429410183
92,112,9660,384190,0.025143809052812407
92,116,12610,366430,0.03441312119640859
92,118,34660,126650,0.2736675878405053
92,119,45670,218169,0.2093321721593253
92,129,820,51720,0.015854601701469448
92,132,12890,108169,0.11916427845058705
92,144,16220,50510,0.32112452979607997
92,149,940,47970,0.019595580571190326
92,153,1040,227369,0.004574042309891367
92,159,6410,271610,0.02360001472699827
92,163,2730,53710,0.050828523552411096
92,164,1910,47220,0.04044896230410843
92,165,23940,69040,0.34675550405561983
92,172,3030,50560,0.05992879746835443
92,176,15820,111930,0.14133833646028768
92,191,30810,44720,0.688953488372093
92,196,10180,29630,0.34357070536618295
93,1,8550,119050,0.07181856362872742
93,4,9170,13310,0.6889556724267468
93,13,10140,34710,0.2921348314606741
93,27,8830,36630,0.24105924105924106
93,48,2460,15850,0.15520504731861198
93,54,7240,10890,0.6648301193755739
93,77,2320,34090,0.06805514813728367
93,79,1440,17470,0.0824270177447052
93,80,5470,50590,0.10812413520458589
93,85,6600,7209,0.9153952843273233
93,86,5920,7459,0.7935656836461127
93,88,12810,22790,0.5620886353663888
93,94,4810,40440,0.11894164193867458
93,128,3990,12330,0.3236009732360097
93,146,3930,4090,0.960880195599022
93,148,9060,23710,0.38211725010544073
93,150,117930,682360,0.17282666041385777
93,151,17040,264150,0.06450880181714935
93,152,56160,433829,0.12945162851808314
93,154,7020,53749,0.13060465116279074
93,158,870,43430,0.020032235781717703
93,167,2800,9890,0.28311425682507585
93,173,1180,32250,0.03658914728682171
93,176,4640,14560,0.31868131868131866
93,192,8220,11620,0.7074010327022375
93,206,4770,22780,0.20939420544337137
93,211,1810,6510,0.27803379416282636
93,218,1450,9530,0.15215110178384048
93,221,5450,22900,0.23799126637554585
93,223,3230,8790,0.36746302616609783
93,225,13570,20030,0.6774837743384923
93,226,3200,12320,0.2597402597402597
93,227,4590,5110,0.898238747553816
93,231,2820,9890,0.2851365015166835
93,246,1770,86240,0.02052411873840445
93,248,14050,21020,0.6684110371075167
93,255,14950,167440,0.08928571428571427
93,257,22260,49800,0.4469879518072289
93,259,24120,90150,0.2675540765391015
93,269,39370,145969,0.2697129547167227
93,272,9160,70020,0.13081976578120538
93,282,2730,4610,0.5921908893709328
93,283,12580,39810,0.3160010047726702
93,303,770,4230,0.18203309692671396
93,311,1470,10210,0.14397649363369247
93,312,4000,11830,0.33812341504649196
93,316,14800,47929,0.30878364281243487
93,318,1310,15850,0.08264984227129338
93,319,4040,9210,0.4386536373507057
93,343,650,14030,0.04632929436920883
93,345,3110,15719,0.1978371501272265
93,352,8350,5560,1.5017985611510791
93,360,6000,51610,0.11625653943034296
93,378,2430,22220,0.10936093609360936
93,391,4340,18270,0.23754789272030652
93,405,13080,39070,0.33478372152546704
93,414,8200,47850,0.17136886102403343
93,415,7100,20160,0.3521825396825396
93,424,9970,158930,0.06273202038633359
93,428,1700,42960,0.03957169459962756
93,431,5030,132099,0.0380772142316427
93,432,13080,194949,0.06709412669915364
93,439,11370,103190,0.11018509545498593
95,25,5650,144140,0.03919800194255585
95,32,8900,145110,0.061332782027427465
95,116,3620,78270,0.04625015970359014
95,120,9620,510350,0.018849808954638968
95,121,1320,312130,0.004229007144459039
95,125,5560,301610,0.018434402042372598
95,126,15740,914600,0.017209709162475398
95,170,6120,609060,0.010048271106294946
95,171,154770,403180,0.3838732079964284
95,172,2730,441920,0.006177588703837798
95,173,6530,885130,0.007377447380610757
95,224,4390,156320,0.028083418628454454
95,228,2690,159450,0.01687049231734086
95,237,2540,66330,0.038293381576963666
95,288,4290,27830,0.1541501976284585
95,319,1470,101230,0.014521386940630248
95,321,10250,174180,0.05884716959467218
95,354,8380,110270,0.07599528430216741
96,1,31170,82610,0.3773150950248154
96,2,18640,276730,0.0673580746576085
96,9,2840,11019,0.25771324863883854
96,12,7070,323620,0.021846610221865147
96,16,28100,306630,0.09164139190555393
96,19,2930,86210,0.033986776476046865
96,29,22410,154900,0.1446739832149774
96,31,4780,202310,0.023627106915130244
96,33,1250,11340,0.11022927689594356
96,37,7490,13500,0.5548148148148148
96,39,4900,12880,0.3804347826086956
96,40,4330,299870,0.014439590489211993
96,44,1930,269100,0.007172054998141954
96,48,690,247929,0.002783043601016416
96,51,8140,33850,0.24047267355982274
96,52,35740,289910,0.12327963850850264
96,53,12140,14869,0.8164088769334231
96,59,5030,258899,0.019428350714561612
96,65,9920,191170,0.051890987079562696
96,67,6400,51450,0.12439261418853255
96,68,53890,189180,0.28486097896183527
96,69,15580,72470,0.21498551124603285
96,71,4750,12860,0.3693623639191291
96,73,49960,195410,0.25566757074868224
96,77,21080,256100,0.08231159703240921
96,78,800,58440,0.013689253935660504
96,80,10710,237110,0.045168908945215296
96,83,5550,250650,0.022142429682824656
96,84,1300,48540,0.026782035434693038
96,85,1570,50850,0.03087512291052114
96,86,9820,256530,0.03828012318247378
96,87,13040,255960,0.05094546022816065
96,88,2420,280970,0.008613019183542727
96,89,20170,249650,0.0807931103544963
96,91,8990,53520,0.16797458893871448
96,94,1130,50280,0.02247414478918059
96,97,112220,278680,0.4026840821013349
96,127,19000,255300,0.07442224833529182
96,128,13560,252710,0.05365834355585454
96,129,22300,247140,0.09023225702031237
96,133,31460,172650,0.18221836084564147
96,135,21200,184990,0.11460078923185037
96,137,1610,144660,0.011129545140329048
96,139,14110,80700,0.17484510532837672
96,141,9450,45810,0.206286836935167
96,144,4060,33130,0.12254753999396317
96,148,3580,124500,0.028755020080321284
96,149,15640,39040,0.40061475409836067
96,150,29220,278090,0.10507389693983962
96,151,5120,249290,0.020538328853945204
96,154,1380,58279,0.023678792038435145
96,156,2060,287750,0.007158992180712424
96,160,19990,52220,0.3828035235541937
96,164,11160,36930,0.3021933387489846
96,165,17520,42430,0.4129153900542069
96,167,2350,32800,0.07164634146341463
96,168,7840,36950,0.2121786197564276
96,170,3700,34729,0.10653613590555717
96,171,47110,260550,0.18080982536941087
96,172,20150,239120,0.08426731348277015
96,177,30750,146300,0.21018455228981545
96,178,3370,152830,0.022050644506968527
96,180,103130,208600,0.49439117929050813
96,181,19430,213969,0.09080712249380755
96,182,2170,34690,0.06255405015854713
96,184,4260,35670,0.11942809083263244
96,185,80770,252459,0.31993187039531024
96,186,3620,31510,0.11488416375753728
96,187,14940,214330,0.06970559417720337
96,189,2280,94220,0.024198683931224794
96,191,2190,79890,0.02741269245212167
96,199,8220,33529,0.24515359379660012
98,1,55840,220089,0.2537143895679041
98,2,5650,30179,0.18721007289595762
98,16,1750,95780,0.018271037794946755
98,20,14160,94550,0.14976203067160232
98,26,24980,210860,0.11846722944133549
98,39,5970,35410,0.16859644168314036
98,41,4250,36030,0.11795725784068832
98,46,7360,57470,0.12806681746998433
98,89,2780,33320,0.08343337334933972
98,90,9340,109330,0.08542943382420196
98,93,8350,37310,0.22380058965424818
98,97,5330,163820,0.03253570992552802
98,104,1410,36290,0.03885367869936621
98,152,960,34950,0.027467811158798282
98,155,15980,468460,0.034111770482004866
98,160,23260,469200,0.04957374254049446
98,168,7090,102000,0.06950980392156862
98,185,8490,36490,0.23266648396821046
98,195,17400,237940,0.07312767924686896
99,27,4980,176570,0.028204111683751483
99,30,6700,66880,0.10017942583732058
99,40,8510,9970,0.8535606820461384
99,45,6680,50550,0.1321463897131553
99,60,8450,91770,0.09207802113980604
99,71,2110,18060,0.1168327796234773
99,72,1070,25190,0.042477173481540294
99,96,4020,36040,0.11154273029966703
99,107,2560,55910,0.045787873367912714
99,115,3280,33540,0.09779367918902802
99,127,4210,48080,0.08756239600665558
99,131,7860,11620,0.6764199655765921
99,139,3280,24260,0.13520197856553998
99,141,1630,149370,0.010912499163151904
99,144,8660,102740,0.08429044189215494
100,3,6140,122880,0.04996744791666666
100,7,1150,48540,0.02369180057684384
100,13,56820,225520,0.2519510464703795
100,14,2330,94950,0.024539231174302265
100,16,640,940,0.6808510638297872
100,19,4570,281730,0.016221204699535016
100,34,10030,83470,0.12016293279022404
100,37,19380,219040,0.08847699050401753
100,39,110220,237999,0.4631092436974791
100,52,140450,239019,0.58760773157058
100,53,17710,252249,0.07020812685827553
100,71,1430,246240,0.005807342430149447
100,88,14890,59160,0.2516903313049358
100,108,12240,64290,0.19038730751283248
100,138,1840,76450,0.02406801831262263
100,189,12790,113839,0.11235066760365427
100,190,7050,112799,0.06250000000000001
101,1,9490,68610,0.13831802944177235
101,5,50050,163080,0.30690458670591114
101,54,4020,60610,0.06632568883022603
101,67,5530,57979,0.09537771645394964
101,82,50730,304960,0.16634968520461696
101,85,17900,189450,0.094484032726313
101,86,53370,52200,1.0224137931034483
101,103,1170,61780,0.018938167691809647
101,110,28510,23690,1.2034613761080624
101,112,2490,108320,0.02298744460856721
101,119,3180,107990,0.02944717103435503
101,164,4250,193260,0.02199110007244127
101,166,141370,374270,0.3777219654260293
102,1,33150,129040,0.2568970861748295
102,263,34890,121680,0.28673570019723865
103,15,1590,51979,0.030588687956906505
103,20,6690,42350,0.15796930342384888
103,22,13870,42610,0.32551044355785025
103,33,7880,44390,0.17751745888713674
103,34,35530,94490,0.3760186263096624
103,35,920,67110,0.013708836239010579
103,37,3600,12560,0.28662420382165604
103,49,6300,45920,0.13719512195121952
103,53,4480,37520,0.11940298507462684
103,67,11780,145000,0.08124137931034482
103,68,7450,101040,0.07373317498020585
103,85,840,42950,0.019557625145518044
103,86,12620,45250,0.2788950276243094
103,96,5240,44129,0.11874008610922276
103,97,1930,24370,0.0791957324579401
103,99,7460,45760,0.16302447552447552
103,102,840,41320,0.020329138431752176
103,104,2840,118359,0.02399459276782697
103,106,1390,47779,0.02909167015487652
103,113,2520,46120,0.05464006938421508
103,136,7330,37710,0.19437814903208697
103,144,11470,54590,0.21011174207730354
103,147,6250,33990,0.1838776110620771
103,157,8010,42330,0.18922749822820695
103,158,10690,45529,0.23479024818800795
103,160,24020,189910,0.12648096466747408
103,165,19630,39400,0.4982233502538071
103,170,2670,48550,0.054994850669412974
104,1,15800,56300,0.28063943161634103
104,14,3970,35410,0.11211522168878847
104,16,13200,32720,0.4034229828850856
104,19,96190,157840,0.6094145970603142
104,32,18970,48990,0.38722188201673813
104,42,730,74580,0.00978814695628855
104,49,40030,56240,0.7117709815078236
104,50,4710,36220,0.1300386526780784
104,59,900,39580,0.022738756947953513
104,87,2150,54160,0.03969719350073855
104,101,20980,49630,0.4227281885956075
104,102,27020,58960,0.45827679782903663
104,128,126200,117060,1.0780796172902785
104,129,9070,123050,0.07370987403494514
104,131,5120,57490,0.08905896677683074
104,132,29130,55400,0.5258122743682311
104,134,70120,193170,0.3629963244810271
104,135,640,234310,0.0027314241816397077
104,145,21770,141970,0.15334225540607171
104,146,12130,126480,0.0959044908285895
104,151,18250,56629,0.3222673494614163
104,152,25510,53129,0.4801430453604367
104,161,40860,178310,0.2291514777634457
104,162,14450,35730,0.4044220542961097
104,172,13820,149960,0.09215790877567351
104,186,10250,216910,0.04725462173251579
104,187,38960,213469,0.18250808076076266
105,21,24180,80600,0.3
105,23,18400,81650,0.22535211267605634
105,64,17550,114410,0.15339568219561225
105,66,19910,53650,0.3711090400745573
105,72,32020,107139,0.29886130296807917
105,81,47580,52129,0.9127182044887782
105,86,10910,22140,0.492773261065944
105,99,17050,58040,0.293762922122674
105,107,2810,32550,0.08632872503840246
105,108,48960,113439,0.4315937940761637
105,113,9390,6270,1.4976076555023923
105,127,29020,88250,0.3288385269121813
105,128,8690,99830,0.08704798156866674
105,129,3280,18520,0.1771058315334773
105,130,990,1000,0.99
105,133,12800,83130,0.15397570070973174
105,148,2720,37140,0.0732364028002154
105,150,23990,41950,0.5718712753277712
105,151,46350,88010,0.5266446994659698
105,154,24360,42040,0.5794481446241675
105,159,1250,23010,0.054324206866579745
105,160,18220,69680,0.26148105625717566
105,185,5830,65390,0.08915736351124025
105,186,3860,25820,0.14949651432997677
105,194,1400,43030,0.03253544039042529
105,209,1720,235529,0.007302679064238102
106,11,46380,222860,0.20811271650363455
106,13,23860,104769,0.22773694759950372
106,16,2540,77800,0.032647814910025705
106,19,27760,39540,0.7020738492665655
106,20,3410,57600,0.05920138888888889
106,27,23900,137879,0.1733391354801277
106,42,5010,348150,0.014390348987505385
106,44,16850,71690,0.23503975449853537
106,45,6090,362420,0.016803708404613434
106,47,37000,541050,0.06838554662230847
106,51,27500,42940,0.6404285048905449
106,57,27480,140460,0.19564288765484836
106,58,67960,743690,0.09138216192230633
106,65,34280,114089,0.3004645455342274
106,70,11260,103989,0.10827964227329552
106,99,68120,275750,0.24703535811423386
106,111,19570,30189,0.6482278900298113
106,124,11840,159369,0.07429252682437097
106,125,6980,181069,0.038548627602584644
106,136,5320,368420,0.014440041257260734
106,139,14440,174180,0.08290274428751865
106,141,22920,56540,0.4053767244428723
106,143,21780,646600,0.0336838849365914
106,144,47210,280820,0.16811480663770387
106,150,8890,67330,0.13203623941779297
106,151,12570,74650,0.1683858004018754
106,159,66450,339720,0.19560226068527023
106,161,42660,204130,0.20898447068044873
107,147,2320,94770,0.024480320776617073
107,148,17420,60530,0.2877911779283
108,1,30930,198060,0.15616479854589518
108,2,22150,122320,0.18108240680183127
108,24,5440,115870,0.04694916717010443
108,27,37760,72160,0.5232815964523282
108,42,4820,117350,0.04107371112057946
108,46,38320,66740,0.5741684147437819
108,47,21300,66400,0.3207831325301205
108,51,18210,117240,0.15532241555783008
108,56,15260,113109,0.13491291662982938
108,66,21590,115969,0.1861688367681297
108,67,55780,110009,0.5070448141078084
108,70,7340,67850,0.1081798084008843
108,73,29990,71070,0.42197833122273815
108,76,1100,114809,0.009581046947130042
108,90,5640,71680,0.07868303571428571
108,91,15040,120350,0.12496884088076443
108,131,7300,66860,0.10918336823212683
108,135,65300,122070,0.5349389694437617
108,138,820,53200,0.015413533834586466
108,155,27130,116880,0.23211841204654346
108,156,5810,55929,0.10387984981226535
108,167,9560,65140,0.14676082284310715
108,169,7710,68700,0.11222707423580786
108,180,12650,64600,0.19582043343653247
108,181,1580,119369,0.013236156488229876
108,187,21500,62270,0.3452705957925164
108,197,22480,115930,0.19391011817476062
108,213,16750,94749,0.17678100263852245
108,215,27790,89090,0.3119317544056572
108,224,5230,70500,0.07418439716312057
108,226,29190,121390,0.24046461817283135
108,234,13080,118770,0.11012882040919424
109,1,15480,134320,0.11524717093508041
109,4,6070,453260,0.013391872214622952
109,5,22100,439000,0.05034168564920273
109,10,3930,22760,0.1726713532513181
109,14,10110,85759,0.11788712686567167
109,18,2640,70580,0.03740436384244829
109,21,23710,40370,0.5873173148377508
109,24,22130,30240,0.7318121693121692
109,27,11910,43840,0.2716697080291971
109,30,14720,115980,0.1269184342127953
109,37,5000,66220,0.07550588945937783
109,53,620,40700,0.015233415233415233
109,61,3210,13369,0.24008975317875844
109,64,1870,40610,0.04604777148485595
109,65,630,21710,0.029018885306310457
109,70,7220,10430,0.6922339405560882
109,72,20040,39900,0.5022556390977444
109,82,2950,111100,0.026552655265526554
109,87,32380,456500,0.07093099671412924
109,89,4630,468730,0.009877754784204126
109,90,16310,80640,0.20225694444444442
109,91,21120,49080,0.43031784841075793
109,93,15870,97930,0.16205452874502196
109,97,14220,88240,0.1611514052583862
109,103,35760,104890,0.34092859185813706
109,104,5190,124270,0.04176390118290818
109,107,18970,116140,0.16333735147236092
109,112,8630,104290,0.0827500239716176
109,117,8800,81600,0.10784313725490197
109,118,29950,98309,0.30464856067541457
109,124,34360,109100,0.3149404216315307
109,127,2540,97659,0.026008601269711246
109,129,21050,23040,0.9136284722222222
109,139,2170,90860,0.023882896764252697
109,140,19090,70130,0.2722087551689719
109,143,11070,79160,0.1398433552299141
109,146,12580,41520,0.30298651252408476
109,149,1480,5670,0.26102292768959434
109,162,18250,70070,0.2604538318824033
109,167,6490,23080,0.28119584055459274
109,174,12160,60190,0.20202691476989534
109,186,2320,12990,0.17859892224788299
109,188,24020,36310,0.6615257504819609
109,190,4040,24910,0.16218386190285022
109,199,2500,95409,0.02620270411906509
109,205,3430,44290,0.07744411831113118
109,210,56040,41970,1.335239456754825
109,212,26630,39450,0.6750316856780735
109,213,3170,39030,0.08121957468613887
109,219,2340,26100,0.0896551724137931
109,229,9610,30170,0.31852833941000996
109,235,32450,64640,0.5020111386138614
109,239,3300,27330,0.1207464324917673
109,240,1900,81180,0.02340477950234048
109,241,12190,46910,0.25985930505222765
109,242,41300,157490,0.262238872309353
109,248,163960,464710,0.35282219018312494
109,255,4270,28320,0.1507768361581921
109,276,20100,54379,0.36962118425891877
109,283,4630,42190,0.10974164493955914
109,285,8620,16730,0.5152420800956365
109,302,3450,38550,0.08949416342412451
109,307,7120,15180,0.4690382081686429
109,316,6920,79480,0.08706592853548062
109,319,10400,123609,0.0841355877356201
109,320,5900,44620,0.13222770058269834
109,322,2650,40610,0.06525486333415415
109,337,11150,69859,0.15960492413398228
109,340,2880,10930,0.26349496797804206
109,342,21900,142650,0.15352260778128285
110,1,15060,134140,0.11227076189056209
110,5,4910,26170,0.18761941153993122
110,17,12130,311439,0.038948111995890065
110,18,40300,291260,0.1383643480052187
110,19,55490,121360,0.4572346736980883
110,20,6410,366750,0.017477845944103614
110,21,6420,47379,0.13550021105951882
110,26,4700,49640,0.09468170829975826
110,38,12500,48900,0.25562372188139054
110,43,87060,284730,0.30576335475713834
110,64,7050,28970,0.2433551950293407
110,84,6360,44870,0.14174281256964563
110,88,36590,251730,0.1453541492869344
110,89,32820,131440,0.2496956786366403
110,92,27570,141860,0.19434653884111094
110,94,910,134820,0.006749740394600207
110,95,29800,39270,0.7588489941431117
110,114,3590,44630,0.08043916647994623
110,122,7750,42510,0.1823100446953658
110,141,9120,158610,0.05749952714204653
110,144,1200,136010,0.008822880670538932
110,149,2360,28850,0.08180242634315425
110,160,14920,48520,0.3075020610057708
110,162,15740,69020,0.22804984062590553
110,182,12510,45770,0.27332313742626174
110,185,12090,50210,0.24078868751244772
110,198,20440,152510,0.1340239984263327
110,202,25110,222600,0.11280323450134772
110,204,47970,101790,0.47126436781609193
110,214,15710,26130,0.6012246460007654
110,224,14140,161500,0.08755417956656347
110,228,5090,44740,0.11376843987483236
110,260,45150,108409,0.41647449497278854
110,266,6540,46379,0.14100905562742563
110,287,13510,116730,0.11573717124989291
110,288,2230,27639,0.08068017366136036
110,289,810,63329,0.012790146849834204
111,5,15470,405400,0.03815984213122841
111,10,4260,618680,0.006885627464925325
111,11,1760,181490,0.009697503994710453
111,12,64260,795759,0.08075299085151304
111,17,37140,545179,0.0681242892255769
111,18,15660,753280,0.02078908241291419
111,19,41710,214350,0.1945882901796128
111,20,13940,98640,0.1413219789132198
111,21,23690,205500,0.11527980535279805
111,22,1990,138960,0.014320667818077145
111,32,2330,201870,0.011542081537623223
111,33,8320,99900,0.08328328328328329
111,42,19480,205219,0.09492252217132835
111,43,3320,200520,0.01655695192499501
111,48,5480,209740,0.02612758653571088
111,50,3450,154900,0.022272433828276306
111,52,2290,198719,0.011523752012882449
111,62,3290,68870,0.04777116306083926
111,73,1250,202330,0.006178025997133395
111,78,1280,201330,0.006357721154323746
111,81,5820,193590,0.030063536339686968
111,101,7870,21300,0.3694835680751174
111,102,1030,29550,0.03485617597292724
111,106,2210,64729,0.03414181986714043
111,115,24830,205800,0.1206511175898931
111,117,37170,197630,0.1880787329858827
111,121,6770,218770,0.0309457421035791
111,122,7110,198770,0.03576998541027318
111,127,2790,205769,0.013558827817466104
111,128,12100,189020,0.06401439001163899
111,131,9050,206569,0.04381081473592487
111,133,8810,74809,0.11776500467851894
112,103,14740,57870,0.25470883013651285
112,299,1290,44870,0.028749721417428126
115,5,3500,112489,0.03111387678904792
115,8,3270,89420,0.03656900022366361
