Driver,Trip,Distance,SecInMotion
5,180,1084.429,37.9
5,180,160.9186,6.2
5,181,976.1673,36.2
5,182,27111.68,828.9
5,182,4387.423,137.7
5,182,5251.215,175.7
5,183,17256.27,534.6
5,183,7909.329,237
5,183,3405.868,103.1
5,183,6022.815,186
5,184,27146.01,841.2
5,184,2137.212,67.8
5,184,12110.69,395.1
5,184,1259.503,45.9
5,185,1188.491,47.5
5,185,88.95251,3.5
5,186,412.6631,15
5,186,2850.134,96.9
5,186,3475.127,112.9
5,186,19852.39,649.9
5,186,7890.407,249.5
5,186,3414.072,102
5,186,6021.246,184.8
5,189,1359.986,45.8
5,190,1008.966,32
5,192,8298.396,268.1
5,193,15978.54,500.3
5,193,1929.455,73.3
5,195,7.745834,0.4
5,195,2374.677,89.2
5,195,5975.827,212.6
5,208,31558.1,936.3
5,208,9792.905,302.3
5,208,1104.976,37.2
5,211,27131.16,816.1
5,211,4351.878,136.5
5,211,9776.791,313.1
5,211,1167.056,37.8
5,211,189.1289,8.3
5,211,94.8964,4.2
5,211,1.303889,0.2
5,212,201.3995,7.9
5,212,2882.594,97.2
5,212,3590.987,125.2
5,212,27926.24,922.7
5,212,3408.515,106.5
5,212,6043.43,182.5
5,214,1088.336,34.1
5,214,122.0136,4.2
5,215,2342.702,87.6
5,215,6147.993,213.7
6,1,7708.225,279.9
6,1,19819.34,711.3
6,1,4352.021,155
6,1,9828.204,353
6,1,21879.71,819.4
6,1,3927.559,149.5
6,1,459.1048,16.7
6,1,17817.13,637.6
6,7,8081.74,269.8
6,7,3123.061,101.7
6,9,11609.43,391.7
6,12,1804.692,60.1
6,12,22820.62,712.4
6,12,512.642,16
6,12,4401.403,140.4
6,12,21584.38,875.7
6,12,7935.082,239.3
6,15,14516.47,463.3
6,15,299.9089,11.1
6,15,9289.769,281.8
6,15,1626.974,50.5
6,15,2477.517,77.8
6,15,37.29806,1.2
6,15,31.71556,1.1
6,15,20482.05,640.7
6,15,48.97945,2.1
6,48,1947.689,61.7
6,48,5845.494,176.8
6,48,16590.48,488.9
6,48,547.4478,16.5
6,48,34380.87,1472.5
6,49,14501.83,426.2
6,49,14604.94,529
6,49,1629.402,91
6,49,2588.446,85.4
6,49,25.31417,0.8
6,49,11556.72,416.3
6,49,8565.537,269.6
6,49,41.72501,1.6
6,61,13837.11,423.8
6,61,4025.074,115
6,61,1969.295,67.3
6,62,20410.03,631.5
6,84,1787.492,62.5
6,84,5821.53,177.6
6,84,16605.67,488
6,84,507.8078,16.1
6,84,4530.556,137.1
6,84,29629.45,938.9
6,85,14562.43,480.6
6,85,14722.36,527.2
6,85,1663.019,54.1
6,85,2505.203,81.3
6,85,60.71973,2
6,85,60.34417,2
6,85,20472.03,669.5
6,85,55.94306,2.3
6,106,7011.108,222.8
6,106,374.57,14.2
6,126,7086.885,221.9
6,126,5839.164,177
6,126,3109.21,90.7
6,126,667.8031,18.9
6,126,12624.68,372.3
6,126,164.06,4.9
6,126,34374.91,1034.8
6,130,11557.56,327.2
6,130,1944.827,73.2
6,130,790.7654,26.9
6,130,14595.9,499.7
6,130,1610.043,51.3
6,130,2499.982,79.6
6,130,34.50917,1.1
6,130,39.00195,1.2
6,130,109.157,3.5
6,130,11752.73,360.2
6,130,10249.85,307.2
6,130,7718.069,250.2
6,137,1770.029,53.7
6,137,349.195,11.8
6,137,5276.475,159.2
6,137,2923.711,84.4
6,137,9191.215,289.2
6,137,2646.101,90.6
6,137,71.95667,2.4
6,138,221.17,8
6,138,4870.768,154.5
6,138,1544.953,50.5
6,140,7500.288,227.8
6,142,20402.99,642.6
6,161,1809.23,70
6,161,345.9345,10.3
6,161,17757.38,537.7
6,161,2848.851,97.5
6,161,1324.751,56.6
6,161,421.1289,26.1
6,161,4528.197,196.5
6,161,13672.07,398
6,161,15792.52,464.3
6,164,13635.91,417.1
6,164,707.9753,26.7
6,164,16584.37,507.9
6,164,1664.113,50.3
6,164,2566.65,76.2
6,164,81.24056,2.4
6,164,84.46056,2.5
6,164,20788.95,989.8
6,172,408.6323,15.5
6,172,4586.752,170.8
6,172,17513.48,717
6,172,1999.357,173.7
6,172,13866.5,938.1
6,172,8834.833,306.2
6,172,30482.79,1064.1
6,172,2429.244,88.9
7,9,12521.49,377.8
7,9,4219.564,135.2
7,9,4372.389,140.4
7,10,2842.104,92.7
7,10,1787.757,55
7,10,22359.91,692.8
7,10,5937.52,197.6
7,12,17344.06,540.8
7,12,6639.032,221.4
7,12,8710.531,341.1
7,12,1265.117,46.6
7,12,870.3687,26.9
7,12,100.4161,3.4
7,12,22158.63,957.1
7,12,770.339,29.4
7,12,181.7114,8.2
7,12,48.98945,4
7,15,2226.769,79.5
7,15,22800.99,722.6
7,15,524.3629,16.5
7,15,4497.875,143.5
7,15,13776.33,440.8
7,15,3323.487,104.5
7,15,1507.728,47.4
7,15,4596.713,144.6
7,15,2805.478,89.6
7,36,16805.01,520.4
7,36,689.124,20.3
7,36,8966.248,274.7
7,36,15664.15,470.3
7,36,47019.59,1428.1
7,36,68102.02,2096.9
7,36,27568.28,876.5
7,37,19700.36,632.3
7,37,71429.41,2262.1
7,37,1451.798,60.6
7,38,17965.89,564
7,38,4830.443,147
7,38,4009.855,121.1
7,38,24433.49,735.1
7,38,27072.21,854.3
7,39,4780.786,155.2
7,40,4186.313,132.1
7,43,6005.708,200.5
7,43,8538.223,376.4
7,45,3301.236,105.9
7,45,1505.899,48.3
7,45,4107.235,134.2
7,45,107.6064,4.2
7,45,45.14556,1.8
7,45,2589.255,88.5
7,45,196.2492,7.7
7,67,12500.14,397.4
7,67,4129.708,129.7
7,67,683.3415,21.6
7,67,3416.494,106.3
7,69,2830.054,98.6
7,69,1814.144,62.5
7,69,22267.94,687.4
7,69,5920.261,190
7,73,20503.93,624.8
7,73,6568.805,218.9
7,73,2164.984,65.8
7,73,30578.63,914.1
7,73,84488.69,2560.3
7,73,27522.54,821.5
7,80,75507.59,2359.4
7,80,17888.77,536.8
7,81,17962.85,580.5
7,81,4852.059,154.5
7,81,4004.295,127.5
7,81,24412.54,748.3
7,81,15017.6,484.3
7,81,11950.69,373.7
7,93,16170.71,503.9
7,93,480.0639,15.2
8,22,5058.303,166.3
8,24,3258.028,110.2
8,24,1699.075,55.9
8,45,1718.772,56.6
8,45,5237.363,164.3
8,76,15086.24,524.2
8,76,27866.19,989.9
8,76,28841.26,1024.6
8,76,4303.373,165.3
8,76,107.1678,4.2
8,76,3432.479,123
8,76,2976.248,118.7
8,76,15691,589.5
8,76,44730.49,1612.3
8,77,82943.14,2835.9
8,77,33687.28,1186.8
8,77,11087.85,390.5
8,77,4.665278,0.2
8,77,18273.13,694.2
8,77,5.561389,0.2
8,77,10441.67,397
8,77,1327.888,54.2
8,77,1121.889,44
8,77,3916.623,163.2
8,77,80.32417,3.8
8,77,2220.824,81.2
8,78,28125.53,1018.4
8,78,28765.83,1154.6
8,78,30411.46,1114.9
8,80,27273.41,937.2
8,80,5.585556,0.2
8,80,11.285,0.4
8,80,36779.86,1306.9
8,80,8971.644,292.3
8,80,2639.16,112.1
8,80,37.03112,1.8
8,81,19607.61,666
8,81,11678.32,392.8
8,81,4039.458,145.1
8,81,27159.74,967.8
8,82,12308.51,467.6
8,84,8199.188,310.3
8,84,30787.02,1100.3
8,84,8.339168,0.3
8,84,22192.44,867.9
8,84,15219.2,605.4
8,85,6981.226,302
8,85,24359.5,1176.5
8,86,8248.572,372.4
8,86,30836,1285.1
8,87,55924.62,2254.9
8,88,13191.11,658.7
8,88,5697.593,235.8
8,88,6097.567,252.6
8,88,17004.36,742.5
8,88,9083.315,341.6
8,88,777.4715,34
8,88,5486.649,208.5
8,89,5916.012,219.3
8,89,27088.72,1050.1
8,89,24029.05,967
8,90,6737.122,250
8,90,470.3595,16.8
8,90,18267.41,634
8,90,1206.568,45.4
8,90,13.65389,0.7
8,91,27.20278,1.4
8,93,12.41417,0.5
8,93,53586.23,2068.2
8,93,2686.115,119
8,93,40.54306,2.9
8,93,3610.801,142.4
8,93,16674.58,629.6
8,93,1656.161,63.7
8,95,1835.264,71.9
8,95,2953.426,106.7
8,95,1397.469,51.6
8,95,21569.76,788.5
8,96,7741.984,277.3
8,96,24465.21,882.9
8,96,34225.91,1204.2
8,97,32361.26,1241.7
8,97,15525.01,612.2
8,97,6045.211,221.8
8,97,9096.796,334.4
8,97,4734.184,307
8,97,10477.54,349.7
8,97,1415.232,50.5
8,97,197.8223,8
8,97,26067.17,898
8,112,2426.424,81
8,112,56.08862,3
8,113,2050.943,69.4
8,126,14455.74,480.4
8,126,9588.237,334
8,126,1190.024,41.7
8,126,10013.79,355.3
8,126,484.5903,17
8,126,10948.33,375.9
8,126,8394.351,293.1
8,127,3706.25,136.7
8,127,20772.3,722.2
8,127,30429.42,1088.6
8,127,12091.26,469.8
8,127,18587.16,718.3
8,127,3149.866,124.6
8,127,3303.633,119.5
8,127,11616.54,411.2
8,128,4618.917,166.6
8,128,6609.737,254.3
8,128,7032.432,269.2
8,128,9031.854,363.3
8,128,5913.005,229.7
8,128,90.28418,3.5
8,128,40183.91,1378.1
8,128,22468.15,793.3
8,129,30872.13,1648.4
8,129,38579.89,1525.8
8,129,22614.88,813.8
8,130,27357.55,1101.6
8,130,27463.26,1226.9
8,130,6774.896,270.5
8,131,6315.41,253.3
8,131,13321.38,768.5
8,131,43115.91,1818.1
8,131,84.80723,5.5
8,132,9946.01,575.1
8,132,14464.46,644.7
8,133,16664.26,667.4
8,137,67738.05,2587.5
8,137,10429.08,414.7
8,137,3350.51,131.4
8,138,80206.01,3108.8
8,141,3725.092,139.9
8,142,120799,4404.2
8,143,33406.7,1203
8,143,7945.409,283
8,143,8939.824,316.9
8,143,12765.83,463.5
8,143,14298.4,534.8
8,144,78906.28,2889.8
8,145,43708.24,2499.1
8,145,11616.44,459.1
8,145,10051.31,530.3
8,148,46628.06,1789.3
8,148,29112.75,1084.9
8,148,44.99334,2.4
8,150,72455,2778
8,150,51922.09,2076.1
8,152,63780.13,2398.7
8,153,1358.915,58.8
8,153,5406.552,218.1
8,153,46150.5,1894.4
8,153,7990.079,322.4
8,153,30945.64,1289.5
8,208,11525.72,395.3
8,208,1195.473,50
8,209,3342.234,112.1
8,209,1526.619,52.8
8,209,7342.425,249.9
9,1,1490.66,52.5
9,1,15576.46,493.5
9,8,712.6387,22.7
9,8,4037.608,128.4
9,8,630.3195,20.5
9,8,94.80807,3.7
9,9,863.474,31.8
9,9,4701.835,172.1
9,10,728.1915,23.5
9,10,4029.285,139.7
9,10,744.3201,29.1
9,11,4726.849,162.7
9,18,853.8995,28.9
9,18,1493.248,86.6
9,20,2839.54,247.8
9,20,4773.643,200.8
9,20,5535.43,194.5
9,20,675.7142,23.6
9,20,24.85973,1.7
9,20,5358.029,179.2
9,20,7271.223,221.5
9,21,16852.15,554.1
9,21,80.00612,3.5
9,21,2637.392,93.5
9,21,15067.49,572.8
9,33,8281.718,262.8
9,34,4372.643,135.9
9,34,4417.498,147.7
9,34,111.6864,4.2
9,34,30.23084,1.2
9,58,13.48056,0.9
9,58,20098.11,619.5
9,58,17032.51,506.5
9,58,4468.088,150.9
9,61,33251.88,1025.2
9,61,8822.054,279.3
9,92,396.605,13.1
9,92,2529.902,80.8
9,92,759.0976,23.6
9,93,879.8118,32.1
9,93,4405.096,148.2
9,93,64.75473,2.2
9,97,12086.91,377.3
9,97,4198.799,137.5
9,97,663.0389,21.8
10,9,2875.602,113.7
10,9,4446.866,138.4
10,10,2425.804,79.5
10,10,2865.923,93
10,10,1937.955,61.9
10,13,2035.194,68.7
10,13,4471.762,143.1
10,14,2483.608,78.9
10,14,2726.573,86.5
10,14,2396.958,77.2
10,16,1907.299,63.7
10,16,1401.564,47.2
10,16,2956.182,94.2
10,17,2455.416,90.4
10,17,2791.822,92.8
10,17,2408.281,82.1
10,18,1913.343,66.2
10,18,4506.693,146.1
10,19,2437.164,75.8
10,19,2748.215,90.4
10,19,2432.758,86.8
10,26,2015.893,64.1
10,26,4463.042,132.4
10,27,2398.667,78.9
10,27,2766.438,89.2
10,27,2401.571,83.6
10,27,74.91528,4.3
10,30,2875.197,100.2
10,30,4461.448,131.2
10,31,2423.052,78.6
10,31,2884.718,92.8
10,31,2466.441,83.9
10,32,1878.922,59.6
10,32,4459.938,140.2
10,33,2465.461,85.5
10,33,2785.257,95.6
10,33,2406.834,84.2
10,40,2872.59,114.5
10,40,4463.246,158.2
10,41,2428.881,79.8
10,41,2875.916,95.1
10,41,2402.692,86.2
10,41,7.281112,0.4
10,42,2021.982,67.5
10,42,4473.584,140.1
10,43,2438.926,83
10,43,2875.519,97.3
10,43,2401.081,84.2
10,61,2016.966,63.4
10,61,4476.6,142.7
10,62,5438.876,184.6
10,62,2396.594,83.2
10,65,1895.734,74
10,65,4471.211,136.8
10,66,2437.552,82.4
10,66,2891.09,94.9
10,66,2407.062,86.4
10,70,1896.599,72.2
10,70,4479.975,159.2
10,71,2436.669,78.8
10,71,2738.733,93.4
10,71,2272.837,75.7
10,71,133.4153,6.6
10,71,78.3014,4.3
10,73,1876.835,68.4
10,73,4489.319,149.8
10,76,2424.185,89.2
10,76,2737.169,86.4
10,76,2398.452,83.2
10,87,1862.864,63.1
10,87,1929.121,59.5
10,92,2023.596,63.8
10,92,4431.869,150.1
10,93,2458.455,76.3
10,93,2753.427,97.8
10,93,2411.487,84.5
10,94,1878.089,59.8
10,94,4504.693,162.9
10,95,2456.632,80.3
10,95,2738.075,97.8
10,95,2406.909,101.8
10,97,1875.424,64.3
10,97,4473.472,143.8
10,98,2444.846,83.6
10,98,2727.438,87.5
10,98,2410.673,85.1
10,100,2874.113,126.1
10,100,4482.001,136.7
10,101,5441.6,197.8
10,101,2402.463,90.7
10,113,4112.011,132
10,113,1930.415,63.8
11,1,1480.132,55.3
11,1,34095.24,1043.9
11,1,3230.61,92.9
11,1,3476.078,102
11,1,10145.45,315.7
11,44,12834.86,461.3
11,44,2510.111,100.5
11,44,71.30334,2.9
11,45,540.7409,21.2
11,45,77.95223,3.3
11,45,2346.853,86.9
11,45,2590.514,93.2
11,45,1300.704,47.5
11,45,449.5778,16.3
11,45,4236.683,152.9
11,46,11702.57,435.2
11,46,94.13029,4.2
11,48,10371.79,370.5
11,58,5981.7,219.9
11,58,59.24889,2.1
11,58,2045.414,73
11,58,2678.114,93.2
11,59,2802.385,98
11,59,405.4723,15
11,59,3920.585,124.8
11,59,4842.782,158
11,72,10457.09,354.4
11,74,6331.305,209.1
11,77,6880.678,257.1
11,77,7512.826,251.6
11,77,5024.419,166.1
11,77,1048.188,41.1
11,77,7786.371,274.2
11,78,3240.258,111.2
11,78,1562.446,58.4
11,78,1701.237,61.7
11,78,119.915,4.7
11,79,979.219,39.7
11,79,5602.769,195.3
11,79,3283.19,111.9
11,80,456.1128,92.2
11,83,1.913056,0.4
11,94,5411.437,193.3
11,97,9389.66,337.3
11,101,10298.06,354
11,101,85.12917,3.5
11,107,10243.01,378.4
11,107,2680.26,94
11,108,1239.187,51
11,108,1447.357,52
11,108,27.93917,1.2
11,108,415.5831,16.1
11,108,3926.862,131.1
11,108,451.9789,15.6
11,108,4217.764,139.8
11,108,90.95807,3.8
11,109,14.90695,1.1
11,110,10818.28,347.9
11,110,1841.347,61.6
11,111,10302.13,345.8
11,111,81.04028,3.7
11,117,11935.13,399.4
11,117,2690.74,92.8
11,119,3122.418,112.6
11,119,237.6936,9.4
11,119,4495.451,148.7
11,119,554.837,16.9
11,119,4197.171,134.5
11,124,12072.68,444.4
11,124,1944.55,78.5
11,124,10726.39,349.9
11,124,42115.48,1315
11,124,482.4173,14.7
12,1,1508.737,56.5
12,1,22968.35,717.9
12,1,8537.602,285.4
12,1,16406.44,537
12,1,2498.315,82
12,1,963.9056,30.7
12,1,138.7781,4.5
12,1,5567.529,189.7
12,1,742.939,29.4
12,37,16060.49,557
12,37,1057.412,38.7
12,37,7048.227,244.7
12,37,8644.509,276.5
12,37,3876.184,123.2
12,37,142.3322,21.8
12,38,15309.63,503.1
12,38,1577.695,60
12,38,3319.189,125.3
12,38,12593.17,403.9
12,38,2834.709,99.8
12,58,4099.05,166.3
12,58,4385.097,144.1
12,58,3125.384,104.6
12,59,300.0197,10.5
12,59,1237.441,42.2
12,59,7249.574,241
12,59,103.0783,4.4
12,59,4.421112,0.2
12,59,4.37,0.2
12,59,12.76556,0.6
12,110,3917.838,133.1
12,111,3296.144,107.6
12,121,7348.706,243
12,121,1409.23,47.8
12,121,4769.1,145
12,121,5560.442,205.4
12,123,5554.058,197
12,123,5372.54,180.5
12,123,537.5662,20.1
12,123,8887.737,292
12,155,8681.129,327
12,155,3.064723,0.1
12,155,62.11334,2
12,155,90.18029,3.2
12,155,4573.991,154.7
12,155,13786.71,438.3
12,155,3315.901,103.8
12,155,6069.628,195.6
12,155,18383.21,558.5
12,155,4194.396,134.1
12,155,493.1342,16
13,1,1485.834,57.3
13,1,34112.58,1114.3
13,1,3214.013,108.9
13,1,3246.248,129.1
13,1,8689.24,339.2
13,8,7663.169,269
13,9,8461.872,275.6
13,33,3195.401,118.1
13,33,110.0428,4
13,33,1391.722,266.7
13,33,9785.387,345.8
13,33,3780.493,132.9
13,33,3762.452,136.3
13,33,4459.336,171.2
13,33,19682.42,652
13,33,30589.66,983.9
13,33,19272.18,602.6
13,33,4367.656,155.6
13,33,3597.155,111.9
13,33,38184.39,1260.9
13,34,21901.1,720.6
13,34,8825.486,294.3
13,36,36830.58,1220.5
13,36,20694,681.7
13,36,44242.91,1425.7
13,36,60480.46,1957.8
13,36,4417.146,190.5
13,36,10364.19,367.5
13,36,6048.795,201.9
13,36,10338.6,334.8
13,36,24655.09,856.2
13,36,12766.42,428.1
13,36,20112.81,1426.9
13,36,123.9089,23.3
13,36,62.20223,18
13,36,17121.82,845.1
13,37,11056.93,356.7
13,37,6432.266,201.3
13,37,107265.7,3356.4
13,37,16056.12,587.6
13,37,62113.1,1948.4
13,37,58021.96,1759.5
13,37,88559.7,2681.7
13,38,49620.41,1541.3
13,38,15424.22,544.9
13,38,3.6125,0.2
13,38,2081.394,72.7
13,40,2000.784,72.9
13,42,3571.162,164.4
13,42,613.5898,26.6
13,43,960.7176,44.8
13,43,11326.47,507.8
13,43,948.6565,44.3
13,46,5209.624,203.1
13,46,99.72279,4.2
13,46,7.143334,0.3
13,46,4.766667,0.2
13,46,44.64778,1.9
13,46,215.6311,11.8
13,47,114.3017,12.6
13,47,4987.846,197.1
13,54,873.8098,36.7
13,54,3154.778,135
13,54,658.2567,25
13,54,2059.891,74.1
13,54,159112.8,5110.2
13,54,26568.77,812.4
13,54,26.82639,0.8
13,54,20543.08,615.6
13,55,13042.57,425.1
13,55,44838.73,1408.3
13,55,8914.989,322.3
13,55,9222.075,342.4
13,55,79327.97,2466.8
13,56,33790.48,1039.4
13,56,370.9439,12.3
13,56,31600.19,1061.2
13,56,985.4929,38.6
13,56,17554.26,605.6
13,56,49732.15,1634.1
13,56,36027.32,1164
13,57,41399.8,1358.8
13,62,7165.296,262.3
13,62,2344,79.3
13,63,4498.955,160.4
13,63,295.0036,9.5
13,63,2407.923,87.3
13,63,23006.55,774.3
13,63,10851.66,419
13,63,15841.34,546.6
13,63,14333.46,579.6
13,63,550.7712,21.5
13,63,11615.61,398.2
13,63,3133.38,121.5
13,127,13682.33,430.7
13,127,800.6301,27.6
13,127,18397.27,574.5
13,127,2493.764,79.4
13,127,28.08111,0.9
13,127,2518.648,98.2
13,134,3475.191,119
13,134,696.3451,24.2
13,134,4514.82,154
13,134,13657.4,476.5
13,134,7777.139,319.1
13,134,13.9075,2
13,135,16.33972,1.1
13,135,8038.973,299.9
13,136,31321.41,1018.8
13,136,1656.943,52.9
13,136,2495.478,78.1
13,136,57.19529,1.8
13,136,2375.871,88.1
13,136,91.90223,18.8
13,143,5014.462,182.1
13,143,5485.632,201.9
13,143,45.73723,1.6
13,143,819.5984,29.4
13,143,15410.61,490.8
13,143,8403.057,271.7
13,143,12960.48,431.8
13,143,4187.025,139.7
13,143,685.6048,24.9
14,1,5517.08,186
14,1,1161.185,38.4
14,1,420.4609,18.1
14,1,47714.89,1484.1
14,6,1185.169,40
14,6,8565.969,258.9
14,6,5.315001,0.2
14,8,12381.74,366.3
14,8,5146.423,153.1
14,28,5932.683,167.4
14,28,13671.02,386.9
14,53,9853.992,283.9
14,53,13676.5,390.4
14,57,11444.73,330.1
14,57,119.2517,3.4
14,58,9862.01,290.2
14,58,13673.04,394.8
14,68,5947.138,169.1
14,68,4963.685,142.3
14,75,9845.739,284.9
14,75,16197.76,467.3
14,93,11441.17,332.7
14,93,45.09445,1.3
14,103,11967.14,313.3
14,104,6144.902,175.8
14,104,3410.083,96.7
14,106,5197.421,176.4
14,106,7.174445,0.3
14,106,80.56334,4.5
14,106,12.89695,0.9
14,107,826.9737,28.1
14,107,1985.989,65.1
14,107,11020.18,361.6
14,121,3277.712,92
14,121,6090.329,185
14,121,2537.525,89
14,121,132.9672,4.8
14,122,3498.235,112.6
14,122,8546.209,266.3
14,145,2788.479,80.6
14,145,23821.4,678.6
14,145,115.2811,3.9
14,161,1121.878,36.9
14,161,72978.52,2153.7
14,161,88863.58,2574.2
14,162,6695.264,199.5
14,162,45783.97,1334.8
14,162,32019.64,935.8
14,162,128638.3,3974.2
14,182,9790.189,307.8
14,182,4219.014,136.4
14,182,4016.541,140.4
14,182,5378.941,178.1
14,182,1089.421,39
14,182,1073.852,47
14,182,6542.698,279.7
14,182,6316.609,220.7
14,182,20879.91,651.3
14,189,23158.26,675.6
14,189,17073.86,552
14,189,5680.997,181.7
14,189,49084.63,1500.7
14,189,38028.54,1122.5
14,189,30732.88,954.3
14,190,47765.07,1394.9
14,190,22585.9,652.1
14,190,2186.201,63
14,190,8379.634,243.3
14,190,37171.01,1091.5
14,190,25686.42,750.3
14,194,2732.531,102.2
14,194,6658.122,247.5
14,194,85.79556,3.2
14,195,7153.434,264.4
14,195,2518.137,109.4
14,198,3280.673,106.5
14,198,2856.819,89.3
14,198,16440.47,489.2
14,198,2495.839,79
14,198,64.49751,2.2
14,198,178.4606,6.6
14,198,2595.619,89.6
14,200,3465.201,105
14,200,511.4445,15
14,200,4501.579,133.5
14,200,13830.45,412
14,205,35447.6,1058.2
14,205,1166.639,36.7
14,205,6540.22,220.9
15,4,8886.404,333.6
15,4,19806.85,647.3
15,4,14317.82,465.2
15,4,5350.058,175.6
15,4,1915.645,65.6
15,4,6990.446,542.9
15,4,5988.088,427.6
15,4,5604.259,202.3
15,4,6942.614,263.1
15,4,7222.343,312.7
15,27,184.672,8.9
15,27,3115.976,124.2
15,35,12183.83,448
15,35,840.8229,30
15,37,13321.99,440.9
15,51,10.48056,0.4
15,57,3960.923,167
15,62,6464.724,258.8
15,62,96.44917,4.3
15,65,4555.582,164.6
15,66,9492.772,326
15,67,18707.67,608.6
15,82,6574.413,211
15,83,6300.445,231.6
15,83,4879.062,185.2
15,87,165.355,7.7
15,89,9213.227,344.1
15,89,113.1317,4.9
15,89,17.73306,0.8
15,101,2034.602,83.2
15,112,184.5047,9.6
15,114,185.0059,9
15,120,185.5461,9.1
15,120,3284.706,150.1
15,121,3968.921,161.1
15,125,22892.1,921.8
15,125,2941.037,128.2
15,131,11743.03,398.8
15,136,5234.329,190.9
15,139,5273.293,171.8
15,143,181.7678,9.5
15,143,15708.25,638.7
15,146,8035.341,271
15,146,8262.894,264.7
15,146,91.2189,3.1
15,174,9393.276,317.4
15,176,9608.757,348.4
15,176,4493.272,162.7
15,176,120.1281,4.2
15,176,4543.945,162
15,176,13855.54,466.5
15,176,3325.278,102.8
15,176,1512.553,48.4
15,176,4353.21,150.3
15,176,18435.06,582.1
15,176,3957.682,124.3
15,176,949.4223,34.6
16,2,15481.18,471.2
16,2,11398.22,344
16,3,2669.565,88.9
16,6,158.1208,4.8
16,6,2014.001,60.4
16,8,2662.673,79.2
16,10,2559.486,80.7
16,13,2641.094,81.2
16,21,20803.31,618.5
16,21,20706.66,616.8
16,22,2673.003,87.2
16,27,2713.039,84.3
16,32,11164.63,366.5
16,32,118.0467,3.9
16,33,8447.399,268.1
16,36,2658.802,85.7
16,39,7751.636,245.2
16,39,4600.283,144.8
16,39,14968.91,438.1
16,40,2699.183,87.9
16,41,2595.969,78.6
16,42,2634.236,81.9
16,43,136.3331,4.3
16,43,2266.099,69.8
16,45,2686.864,74.8
16,47,2557.006,78.8
16,48,2683.446,83
16,49,2532.419,77.8
16,52,8641.29,267.8
16,53,3662.331,123.6
16,56,1964.604,60.1
16,56,5781.038,173.5
16,57,8429.374,257.6
16,58,2680.213,85
16,62,2623.155,74.7
16,66,113.1181,4.1
16,70,20805.15,617.6
16,71,20694.9,632.5
16,72,2667.544,82.9
16,75,2654.423,94.1
16,76,7669.688,237.2
16,78,2663.034,88.5
16,79,2597.87,90.1
16,82,2676.363,85
16,89,2655.864,91.4
16,93,633.407,20.6
16,93,2706.655,82.5
16,95,4176.604,134.9
16,98,8451.694,258.8
16,100,34743.26,1419.6
16,101,4656.198,156.2
16,101,8524.115,341.4
16,101,191.4222,8.4
16,102,9043.468,300.3
16,103,9400.487,298.7
16,103,4843.161,153.5
16,103,4007.158,134.3
16,104,20713.11,637.6
16,108,2668.169,76
16,109,2602.994,84.4
16,110,2472.006,72.5
16,112,2432.248,79.8
16,115,2741.299,89.6
16,115,11725.46,363
17,1,8862.509,285.8
17,1,24226.32,719
17,1,9776.982,290.3
17,1,20469.08,663
17,1,5253.295,184.2
17,1,533.5245,17.1
17,1,5496.028,179.5
17,1,23067.18,721.3
17,27,24268.11,800
17,27,910.8765,32.2
17,28,21456.63,690.6
17,48,1305.072,54.3
17,57,410.6792,11.6
17,57,579.9881,16.3
17,57,7209.495,209.9
17,57,4840.746,146
17,62,5483.871,166.2
17,62,19490.79,605.4
17,63,4341.899,170.6
17,64,979.4885,33.4
17,64,14638.64,444.6
17,76,239.5042,26.1
17,98,8249.679,243.3
17,98,6700.292,198
17,98,968.5137,34.6
17,104,280.8823,11.8
17,104,2398.369,91.4
17,107,16422.33,494.1
17,108,339.255,13.3
17,116,8262.717,259.7
17,116,11719.6,366.4
17,122,16400.09,786.5
17,124,332.8903,14.4
17,135,13821.03,429.1
17,135,2390.581,71.1
17,135,17001.41,509.6
17,135,6607.691,196.1
17,135,25785.41,765.6
17,135,72994.81,2169.3
17,135,31948.65,948
17,135,49.9425,2.2
17,135,4.297501,0.2
17,135,78.1039,3.9
17,135,3.713056,0.2
17,135,54.05917,3.2
17,135,11.97417,0.8
17,136,30319.4,863.1
17,136,25515.32,760.1
17,136,65921.73,1965.2
17,137,2674.26,84.7
17,139,4199.329,129.2
17,139,93956.86,2786.2
17,139,44355.75,1317.4
17,144,20068,868.7
17,144,136.2289,4.4
17,152,2602.428,81.2
17,153,70953.02,2135.8
17,154,1080.599,53.9
17,162,131896.9,4055.9
17,163,41336.89,1182.6
17,163,64392.33,1835.1
17,163,6524.939,189.2
17,163,4474.417,126.9
17,163,9666.991,273.1
17,163,20609.77,589.1
17,163,31213.53,896.4
17,164,74828.88,2178
17,164,37789.74,1119.9
17,164,304.0645,11.9
17,164,137.8936,8.5
17,164,1145.813,37.4
17,164,16126.22,521.4
17,174,6893.744,208.9
17,175,7847.383,244.6
17,176,15113.98,446
17,176,13.12028,0.4
17,176,9407.844,326
17,177,7297.906,245.3
17,177,2840.15,99.1
17,195,419.7664,16.7
17,195,12781.92,400.8
17,206,4483.16,134.4
17,206,6860.91,205.3
17,206,2.556389,0.1
17,206,93.71195,4.3
17,206,109.7636,7
17,206,92.2589,10.7
17,206,106.5025,14.2
17,206,123.5645,6.2
17,206,95.69307,4.7
17,206,4.033889,0.2
17,222,39749.68,1480.7
17,222,7060.047,274.7
