Driver,Trip,TripTime,Distance
28,320,20,0.9452515
28,323,670,74.00433
28,330,0,0
28,333,740,73.71527
28,337,750,77.54254
28,344,0,0
28,347,10,0.4882202
28,350,0,0
28,355,0,0
28,358,560,70.53821
29,52,56200,18402.13
29,59,15840,4973.735
29,61,74880,23680.5
29,62,35380,11808.57
29,63,37740,12565.96
29,67,9460,2852.877
29,71,76870,23662.12
29,83,54710,16393.26
29,85,72690,23651.76
29,132,55960,18114.29
29,168,57020,18373.44
29,212,57170,18364.09
29,213,56960,18642.48
29,218,19450,5329.359
29,220,27520,9178.051
29,238,61180,18383.24
29,309,8720,1667.283
29,337,73140,23699.81
29,380,70600,18851.54
29,429,59250,11827.27
29,445,60670,18855.54
29,456,13940,4500.314
29,480,166620,18155.24
29,480,20290,6486.621
29,481,51190,15152.43
29,566,50630,17252.55
29,567,12790,4495.208
29,574,23470,8400.091
29,581,26880,8409.156
29,582,15560,4082.861
29,605,269570,55411.52
29,607,87920,29048.22
29,630,108900,12583.5
29,631,3920,663.0801
29,635,29590,10933.73
29,672,15760,5015.671
29,676,26550,7638.554
29,680,74500,23692.47
30,119,36580,11727.51
30,142,36600,11732.24
30,152,20340,6754.391
30,177,20490,6755.326
30,188,38300,11743.65
30,199,35340,11727.13
30,199,16680,5429.684
30,222,35610,11716.86
30,271,19840,6747.495
30,287,34810,11723.22
30,301,36040,11734.3
30,324,35550,11727.54
30,339,38350,11727.53
30,390,37970,11733.07
30,404,34910,11728.34
30,417,32790,11717
31,33,9600,2760.305
31,33,18690,5227.076
31,58,64080,20359.04
31,59,60740,19223.27
31,143,46950,13066.65
31,143,8860,3029.885
31,451,25430,8425.964
31,451,14350,4085.244
31,499,7330,2020.867
31,499,15490,4881.515
31,505,26660,8416.584
31,543,57230,16438.73
31,543,16400,3797.176
31,546,28730,8442.098
31,546,42940,14889.37
31,554,63290,20324.46
31,555,66070,19312.37
31,622,24050,8411.678
31,634,172280,57572.22
31,657,186370,61445.2
32,18,28100,2405.809
32,30,14910,4504.368
32,37,6980,2183.843
32,37,2130,559.6167
32,37,69810,23413.69
32,37,36660,12038.37
32,39,16750,5227.955
32,43,52990,17706.37
32,43,21160,7219.883
32,44,21320,6865.24
32,44,59470,19407.16
32,68,21160,6853.01
32,68,54930,19385.75
32,82,25680,8590.844
32,85,48250,17858.77
32,85,6020,1796.605
32,85,14070,3935.941
32,86,11790,3714.587
32,86,57470,19995.16
32,89,60820,20704.73
32,89,35590,12032.87
32,90,173460,46593.24
32,90,159780,52741.22
32,92,274460,91303.95
32,127,10880,3345.841
32,127,107760,38641.31
32,127,960,106.8086
32,128,2380,637.0977
32,128,46820,14951.18
32,128,156690,53352.81
32,128,10050,2888.797
32,162,31950,8205.197
32,162,64410,20246.02
32,163,36040,12425.5
32,177,56880,20101.04
32,177,87670,31056.41
32,178,30770,7637.143
32,178,98880,37334.81
32,178,12720,3710.336
32,178,33560,11874.09
32,273,35340,12138.01
32,317,54710,19791.15
32,318,52700,18808.34
32,321,63250,20739.26
32,321,40040,12062.02
32,322,39470,11116.77
32,322,15210,4952.725
32,322,40160,13933.7
32,385,237510,90747.27
32,385,2890,874.8125
32,385,45610,17608.41
32,386,51150,18521.19
32,388,246900,84366.03
32,446,61810,20717.3
32,446,40330,12045.04
32,447,35520,11096.07
32,447,56740,19393.92
32,482,13360,4249.28
32,482,36860,11743.49
32,493,2580,790.7168
32,493,2560,649.1348
32,495,31570,10639.66
32,496,31160,10684.89
32,506,193020,66951.59
32,506,2990,184.2891
32,506,13830,3660.68
32,509,17690,5177.082
32,509,12710,4300.914
32,509,8870,2955.91
32,509,194740,62748.78
32,509,10010,2769.289
32,511,49600,17862.38
32,511,38640,14017.9
32,522,7270,2408.062
32,522,80,17.06348
32,533,16470,4308.535
32,533,10520,2769.164
33,1,10760,2869.095
33,13,26650,8105.007
33,16,9790,2873.413
33,27,19260,4244.565
33,28,9910,2866.014
33,34,23780,6754.32
33,35,19410,6082.349
33,39,29310,9384.962
33,39,14970,4888.49
33,39,35030,9146.563
33,39,12500,3720.359
33,40,20810,6084.673
33,41,14200,4249.757
33,41,15480,4873.773
33,41,10150,2866.277
33,44,17830,4237.705
33,45,11240,2870.687
33,50,23930,6758.426
33,51,36720,10964.21
33,55,111110,34927.55
33,55,10860,3061.254
33,55,13860,3713.688
33,55,130280,36867.29
33,88,15260,4264.94
33,88,16830,4885.235
33,90,10780,2868.969
33,106,11160,2869.45
33,115,25920,6756.883
33,116,21010,6086.368
33,118,22070,6751.81
33,119,18490,6078.443
33,140,10680,2770.669
33,140,70,16.00391
33,142,10610,2875.232
33,155,9930,2963.258
33,156,9700,2868.658
33,199,18660,4238.811
33,199,9560,2868.035
33,199,22810,6746.465
33,200,31490,8096.939
33,216,9610,2965.301
33,217,10070,2862.267
33,281,37650,11177.81
33,282,9910,2867.593
33,337,14180,4489.28
33,337,4040,1154.464
33,338,23390,6085.289
33,340,14520,4258.904
33,340,21480,6905.828
33,340,9950,2869.668
33,341,15910,4263.36
33,341,111400,27585.43
33,341,54000,14674.66
33,342,47560,13758.46
33,342,93910,26848.4
33,342,14710,4316.105
33,352,10710,2965.197
33,352,10940,2864.498
33,360,19820,4232.692
33,361,11560,2866.111
33,371,10910,2963.774
33,372,11510,2872.988
33,379,18100,4238.865
33,381,20440,5769.875
33,382,11610,2876.782
33,384,9670,1572.301
33,444,11910,1570.155
33,451,10200,2962.227
33,453,9160,2853.301
33,464,10080,2967.08
34,8,29640,9385.527
34,8,89370,28825.58
34,9,104910,29775.4
34,9,30540,9714.684
34,11,29990,9389.573
34,11,29380,8923.598
34,15,39940,8734.51
34,15,31720,9710.152
34,16,32000,4582.477
34,24,12010,3896.956
34,25,40690,4584.307
34,26,21940,4514.139
34,27,19990,4584.297
34,28,12480,3888.694
34,29,41860,4586.598
34,30,12950,3900.854
34,35,20610,4506.938
34,42,29130,9378.45
34,42,84760,8928.922
34,42,20850,6267.559
34,42,8240,2337.957
34,43,88860,28662.24
34,43,31590,9706.547
34,47,26740,4573.854
34,51,34890,4585.819
34,52,13100,3897.759
34,53,10880,3515.978
34,54,12270,3896.849
34,55,33070,4580.015
34,56,13790,3897.989
34,58,18190,4576.868
34,59,11700,3894.64
34,60,24420,4575.621
34,61,19780,4504.426
34,62,34460,4581.688
34,63,22380,4513.972
34,76,16590,4579.028
34,77,11930,3889.858
34,78,28390,4582.607
34,82,36970,4583.244
34,83,13490,3899.118
34,84,11310,3517.568
34,85,9300,2756.592
34,85,60,14.94971
34,86,11470,2873.967
34,88,32620,9389.58
34,88,77650,20351.24
34,91,31340,8728.513
34,91,31120,9707.195
34,93,13420,3524.789
34,94,12660,3896.117
34,97,38600,4586.488
34,98,12670,3893.385
34,101,51670,15975.45
34,101,3630,564.9043
34,101,760,150.6387
34,101,670,127.3242
34,101,570,107.1563
34,101,82620,2773.564
34,102,10790,2791.278
34,102,48230,15730.73
34,106,12450,3526.432
34,107,12380,3896.357
34,110,26710,4580.834
34,112,22250,4508.22
34,113,27520,4582.959
34,118,32180,4576.662
34,119,11890,3882.119
34,120,23390,4578.97
34,121,11820,3890.046
34,128,43210,4585.299
34,135,11950,3520.859
34,136,20100,4503.773
34,137,34600,4584.422
34,138,12570,3892.059
34,141,26830,4581.154
34,142,12470,3888.242
34,143,29680,4581.815
34,152,26330,4586.141
34,158,23790,4586.626
34,159,11960,3890.318
34,160,21290,4577.881
34,161,11870,3888.08
34,162,30320,4583.092
34,163,13990,3890.221
34,165,36880,4581.73
34,166,15490,4501.901
34,180,51240,16986.87
34,181,10890,3514.46
34,182,21140,4504.04
34,189,11220,3519.598
34,194,13680,3526.097
34,195,12560,3889.489
34,197,29800,4580.029
34,199,22840,4833.481
34,201,12290,3888.351
34,202,10980,3517.475
34,203,13660,3888.096
34,216,11810,3514.504
34,219,12890,3523.526
34,220,19170,4504.312
34,221,11670,3518.738
34,224,11210,3520.997
34,232,11930,3317.493
34,239,11160,3518.73
34,242,11560,3519.416
34,243,23790,4509.849
34,244,30420,4590.436
34,245,19810,4506.667
34,246,13030,3524.281
34,247,12310,3888.559
34,248,11230,3520.406
34,249,11920,3885.521
34,252,10920,3515.939
34,260,11560,3517.43
34,263,12020,3517.084
34,268,19100,4582.523
34,270,12600,3889.992
34,273,12080,3522.945
34,307,26330,8264.717
34,310,34280,8872.581
34,371,24980,8189.707
34,373,25630,8403.448
34,374,27680,8104.371
35,1,49250,5783.9
35,3,18730,6095.121
35,11,38150,11217.89
35,26,10790,3541.721
35,26,11040,1572.646
35,37,21000,6495.879
35,38,28030,8968.388
35,43,34560,11215.94
35,53,13840,4256.196
35,53,36660,11746.21
35,67,18190,6098.736
35,70,12850,3894.757
35,84,17210,6093.098
35,84,8080,1574.995
35,88,18970,6095.265
35,88,8470,1576.797
35,89,33690,11227.3
35,98,12870,4082.505
35,107,16870,6089.617
35,118,21060,6493.539
35,125,13100,4245.036
35,125,37120,11752.31
35,129,15390,4255.555
35,129,34730,11757.56
35,130,18400,6098.693
35,133,37380,11246.57
35,138,18070,6099.821
35,139,32770,11225.11
35,147,33630,11228.29
35,148,22860,6494.199
35,158,18410,6098.385
35,163,35260,11230.8
35,172,17800,6095.014
35,176,13240,4254.765
35,176,36380,11743.21
35,179,23170,6499.323
35,179,9220,1572.547
35,182,30700,8973.502
35,185,33890,11227.84
35,202,33360,11224.48
35,215,12580,4249.146
35,215,35810,11749.08
35,224,14060,4254.359
35,224,37360,11753.53
35,233,18610,6094.753
35,234,58320,18695.4
35,242,17450,6092.563
35,243,35210,11221.21
35,253,33940,11223.52
35,258,14600,4544.081
35,258,45870,14716.47
35,258,14110,4317.791
35,260,62290,19627.95
35,266,31530,8979.411
35,272,26090,8970.062
35,277,55960,18660.91
35,282,33930,11224.87
35,287,31820,10956.11
35,289,62440,18862.67
35,292,63500,19643.64
35,300,33260,11224.43
35,309,31330,11210.94
35,310,17220,6085.771
35,315,13410,4252.209
35,315,36730,11740.41
35,322,34000,11223.05
35,333,23180,6496.464
35,335,32530,11217.53
35,335,31860,10950.81
35,336,32320,11205.19
35,351,18100,4570.907
35,352,397380,135143.1
35,352,10,3.4375
35,352,24980,8438.063
35,352,20,7.1875
35,352,0,0
35,352,30,10.78125
35,352,0,0
35,352,30,10.78125
35,352,10,3.59375
35,352,20,7.1875
35,352,10,3.59375
35,352,20,7.1875
35,352,10,3.59375
35,352,20,7.359375
35,352,20,7.5
35,352,20,7.5
35,352,20,7.453125
35,352,20,7.203125
35,352,20,7.1875
35,352,20,7.1875
35,352,20,7.5
35,352,20,7.453125
35,352,20,7.421875
35,352,20,7.1875
35,352,20,7.1875
35,352,20,7.1875
35,352,20,7.1875
35,352,10,3.59375
35,352,20,7.1875
35,352,10,3.59375
35,352,20,7.1875
35,352,10,3.59375
35,352,20,7.0625
35,352,0,0
35,352,30,10.3125
35,352,0,0
35,352,30,10.3125
35,352,0,0
35,352,20,6.875
35,352,0,0
35,352,20,7.1875
35,352,0,0
35,352,20,7.1875
35,352,0,0
35,352,576610,201116.4
35,363,997660,202025.4
35,363,27970,8076.938
35,365,48450,15524.43
35,365,240880,79027.22
35,370,36160,11230.28
35,373,35380,11235.55
35,380,51460,16696
35,384,630,69.86719
35,384,2990,528.6707
35,384,70,15.45996
35,385,11830,1566.884
35,385,15540,4881.779
35,390,32850,11226.01
35,391,23910,6495.193
35,391,7120,1569.758
35,396,20660,6759.579
35,398,39160,11850.26
35,398,9090,2031.794
35,399,11700,2024.283
35,399,36030,11751.57
35,409,36290,11225.04
35,410,22140,6498.57
35,412,8520,1576.188
35,414,11500,3888.941
35,416,33060,11227.64
35,433,32510,8114.386
35,434,32110,11230.95
35,436,35940,11864.95
35,436,8300,2030.684
35,437,7480,2017.997
35,437,35460,11754.5
35,443,31450,11226.96
35,448,37650,11847.16
35,448,8760,2034.076
35,449,680,68.64172
35,458,73600,22561.27
35,460,34550,11518.96
35,470,32620,10175.62
35,470,32380,9489.581
35,476,50230,11858.85
35,476,8890,2031.598
35,477,7270,2015.151
35,477,33760,11744.17
35,479,35530,11850.04
35,479,13170,4324.577
35,480,63420,19659.11
35,481,48640,16687.13
35,483,520,67.55518
35,487,17860,2019.514
35,487,42980,9480.717
35,490,29180,9391.626
35,490,25960,8767.006
35,493,19230,6091.06
35,495,590,69.72095
35,498,7720,2018.981
35,498,31490,9481.934
35,502,32850,11222.31
35,514,36540,11841.48
35,514,8620,2031.756
35,516,8900,2019.655
35,516,15260,4890.383
35,522,52120,16704.16
35,523,33520,11229.54
35,525,32830,11234.29
35,526,19480,6095.196
35,529,32380,11233.5
35,530,37050,11852.24
35,530,7340,1936.733
35,530,960,90.77344
35,531,7750,2018.966
35,531,38510,11764.28
35,547,37570,11856.08
35,547,8800,2032.46
35,548,8890,2017.615
35,548,37440,11753.62
35,554,32510,11234.31
35,555,36710,11857.26
35,555,8520,2033.455
35,556,7640,2019.628
35,556,36640,11758.47
35,562,30180,10167.21
35,562,34980,11761.93
35,565,37460,11857.44
35,565,16010,4326.934
35,568,530,67.86841
35,583,18280,6094.705
35,590,21100,4835.175
35,594,34380,11233.68
35,595,18510,6100.713
35,599,530,67.7157
35,603,47670,16701.8
35,604,33320,11228.36
35,605,36850,10981.09
35,607,31830,11236.89
35,610,17180,6090.942
35,616,30020,10448.27
35,619,35820,11851.04
35,619,14010,4324.609
35,621,14950,4265.809
35,621,26200,8772.607
35,624,38280,11859.93
35,624,8290,1939.228
35,624,960,91.9375
35,625,170,22.54333
35,625,7670,2021.47
35,625,36540,11763.1
35,632,30900,10172.57
35,632,36140,11765.37
35,643,31060,10462.73
35,646,27650,9035.12
35,646,7560,1941.322
35,646,380,68.15039
35,648,6960,2020.215
35,648,35240,11755.81
35,650,23840,6108.973
36,195,70740,21826.93
36,196,69690,22174.99
36,305,35460,11716.27
37,9,63210,16913.15
37,10,56630,17855.88
37,14,53990,16936.01
37,24,50980,16881.01
37,26,56260,17821.48
37,29,43380,13849.89
37,31,40360,13806.97
37,35,43100,13375.53
37,37,69170,17849.24
37,39,41210,13373.85
37,42,70790,17858.97
37,50,52140,17199.26
37,53,55670,17845.18
37,56,32730,9978.256
37,56,2180,789.8301
37,57,4830,1398.626
37,57,38950,11439.17
37,63,41160,12032.17
37,63,3630,1141.969
37,64,83700,17851.83
37,67,39570,13353.54
37,70,56220,17840.86
37,72,41820,12034.7
37,72,3850,1140.682
37,74,54800,17826.05
37,75,9030,2842.625
37,77,73220,19585.08
37,80,55670,17846.31
37,88,9480,2841.97
37,104,37420,9997.689
37,104,2690,792.4355
37,107,58510,11210.08
37,116,4870,1402.446
37,116,25450,6693.562
37,118,18760,5811.385
37,151,4990,1404.896
37,151,24400,6697.44
37,158,56790,5723.607
37,158,2450,792.7832
37,159,4900,1402.738
37,159,43220,11461.68
37,185,37380,9984.297
37,185,2400,790.9863
37,188,5050,1401.948
37,188,23140,6687.956
37,220,20910,5709.363
37,220,2410,791.6387
37,221,4190,1400.361
37,221,26260,6692.826
37,242,29250,8714.805
37,242,3610,1123.666
37,244,50630,15851.92
37,244,50330,15887.76
37,245,10900,1566.133
37,245,27760,8913.854
37,245,69940,22907.09
37,247,138740,43485.91
37,248,4540,1400.96
37,248,42240,11468.35
37,256,68000,23587.46
37,260,36180,11277.11
37,260,35450,10814.44
37,260,52170,16915.72
37,267,34230,11274.82
37,267,90820,28877.16
37,272,32580,11266.09
37,272,32540,10809.82
37,272,48280,16914.17
37,341,45780,14888.43
37,342,9540,2780.546
37,347,33950,3368.294
37,348,29580,9356.124
37,348,8570,2109.772
37,348,7710,2772.598
37,372,17830,5133.886
37,372,18540,5668.64
37,374,23970,7247.961
37,374,19940,5830.894
38,2,26560,5776.969
38,3,18020,4575.818
38,3,24190,7011.162
38,4,18220,6091.844
38,4,19190,6090.777
38,4,20480,6749.414
38,8,41300,14101.96
38,12,38950,12952.4
38,17,3500,913.5591
38,17,47100,16419.35
38,18,38960,12946.14
38,23,2940,913.6333
38,23,37850,13384.06
38,23,8360,2756.957
38,24,38730,12940.7
38,56,9230,2781.108
38,56,31910,10824.76
38,57,37370,12245.16
38,57,12680,3323.417
38,57,8670,2776.682
38,57,10970,3713.443
38,90,73590,27013.65
38,91,50720,15441.95
38,99,85680,27053.34
38,100,9780,3242.254
38,100,32540,11196.75
38,103,16430,4307.861
38,103,71170,10270.79
38,104,15880,5240.543
38,107,22580,7719.153
38,107,63530,15955.27
38,108,49280,16398.17
38,108,19710,7000.119
38,109,28070,6527.998
38,111,25210,8384.406
38,111,46220,15670.79
38,117,49180,16716.73
38,117,21060,6988.939
38,121,74410,24509.32
38,122,67080,24048.63
38,127,18780,5762.705
38,128,16290,5239.608
38,134,10620,3547.782
38,140,20310,6745.094
38,144,129910,37284.63
38,144,205390,64744.5
38,144,248930,81563.13
38,144,30760,11161.63
38,144,22510,7320.703
38,146,72500,22759.79
38,147,4990,945.9185
38,147,49190,15172.85
38,151,39560,14563.4
38,152,40920,14322.87
38,155,44180,14589.83
38,156,43320,14324.09
38,160,268910,98130.57
38,160,30,11.26563
38,160,30,11.27344
38,160,810,308.0156
38,160,30,11.48438
38,160,30,11.48438
38,160,6540,2478.25
38,160,122220,46458.56
38,160,145400,53615.33
38,161,12150,4251.363
38,161,13290,4871.703
38,164,14920,5326.417
38,165,18590,6005.371
38,165,13930,4309.83
38,167,20010,6746.978
38,180,81140,27044.49
38,181,42280,14784.76
38,183,31530,11192.85
38,188,30840,6518.21
38,189,14890,5235.203
38,196,19730,6732.717
38,198,26660,5769.464
38,199,14390,5239.422
38,201,17500,6077.448
38,203,18820,6089.37
38,204,12780,4246.015
38,204,13690,4859.442
38,206,18640,5683.187
38,206,13590,4319.689
38,209,27470,10134.8
38,209,13030,4868.927
38,210,15920,5239.51
38,212,31120,10924.62
38,213,33840,11206.73
38,220,18670,5759.395
38,221,15600,5248.074
38,224,30980,10930.63
38,227,13290,4248.466
38,227,14060,4869.86
38,228,13910,5238.051
38,229,11520,3550.667
38,230,12800,4238.152
38,230,15500,4864.463
38,232,181880,13907.88
38,232,37730,13319.31
38,234,17990,6741.569
38,245,19050,5762.076
38,246,15900,5246.141
38,248,19230,5765.064
38,249,18680,5245.373
38,252,19010,5761.538
38,253,15520,5250.4
38,256,15090,4892.688
38,256,28910,9472.949
38,257,5090,1456.658
38,257,58950,19034.42
38,260,50220,16394.14
38,260,20780,7003.332
38,261,31680,10949.8
38,261,30520,11195.73
38,269,17600,4901.488
38,269,32570,9492.041
38,270,16290,5241.822
38,273,22670,6754.882
38,282,15500,4903.243
38,282,31540,9498.797
38,294,3480,1152.639
38,296,15440,4902.222
38,296,30280,9483.768
38,300,18900,6086.007
38,301,21510,6749.533
38,302,31330,10933.71
38,302,20030,6739.936
38,304,3780,1153.37
38,310,54770,16744.62
38,311,15230,5244.054
38,314,20900,6661.435
38,314,10870,2761.498
38,316,37200,12260.45
38,316,10680,2763.429
38,321,3540,1151.962
38,324,3360,1154.545
38,328,3830,1157.772
38,333,23820,7247.705
38,333,30840,9483.435
38,339,4060,1156.591
38,353,17830,6081.906
38,363,32030,10953.94
38,364,9010,2868.977
38,365,24050,7254.204
38,365,33280,9505.494
38,367,16400,5252.25
38,370,16890,4909.89
38,370,32680,9505.369
38,371,25010,8406.585
38,371,11070,3719.3
38,372,16330,4915.544
38,372,28340,9495.917
38,373,15260,5251.993
38,384,15780,4906.044
38,384,30620,9490.591
38,387,15450,5252.419
38,396,10130,2782.139
38,396,11710,3718.24
38,398,14230,4901.093
38,398,30960,9502.766
38,399,25920,8401.402
38,399,11040,3715.407
38,402,15740,6086.521
38,406,20530,6754.615
38,410,23680,4912.463
38,410,34890,9501.93
38,411,16940,5688
38,411,14160,4316.48
38,413,17770,6089.605
38,414,12660,4251.424
38,414,14270,4871.644
38,415,15300,5249.693
38,416,15360,4907.024
38,416,30870,9503.23
38,417,15870,5247.434
38,418,17290,6077.887
38,421,14340,4309.176
38,421,32130,9501.876
38,423,56460,19884.78
38,423,4530,1495.943
38,424,51910,16960.69
38,430,14510,4308.984
38,430,38470,10276.56
38,433,24500,8399.352
38,433,11380,3720.351
38,439,15700,4312.941
38,439,30370,9505.498
38,441,8760,2782.271
38,442,17990,6088.944
38,444,17010,4907.981
38,444,32990,9501.466
38,445,19200,6010.366
38,445,13460,4323.279
38,445,88720,4500.348
38,446,21620,6665.212
38,448,22650,6758.471
38,455,33900,10620.21
38,456,32150,10684.93
38,460,37450,12266.39
38,460,3810,1128.719
38,460,11620,1558.949
38,460,14680,4877.668
38,465,13650,4308.038
38,465,29250,9497.004
38,468,18170,5775.563
38,479,25510,8400.236
38,479,11570,3719.803
38,481,7520,2019.055
38,481,14350,4880.142
38,484,14560,5248.383
38,489,34840,11533.59
38,490,34180,11219.02
38,491,13280,4308.888
38,491,29610,9503.715
38,492,31750,10684.85
38,495,15950,4909.933
38,495,30390,9504.009
38,496,29210,10683.31
38,497,10940,3892.379
38,499,15900,4907.383
38,499,28950,9504.004
38,500,17400,5768.131
38,502,28680,10933
38,507,32820,10962.06
38,508,35130,11220.9
38,510,22010,7254.037
38,510,38060,10266.71
39,26,7920,2034.525
39,26,32040,8840.056
39,26,18980,4291.804
39,34,62940,20302.91
39,38,28280,8620.565
39,38,70560,22741.88
39,40,15010,4722.28
39,53,77490,4862.223
39,54,15450,4731.186
39,61,31170,9048.227
39,61,12640,3748.393
39,82,26880,6868.821
39,83,25490,5382.903
39,86,65600,19776.61
39,87,61550,19796.26
39,94,56390,17028.44
39,95,32840,9362.045
39,96,33660,10261.77
39,99,21150,6283.221
39,111,20980,6400.882
39,112,16720,5378.888
39,157,19100,5564.062
39,157,15230,4357.968
39,163,36720,11406.03
39,167,9040,2569.247
39,167,6440,2035.32
39,167,28770,7642.768
39,189,24610,6875.744
39,190,16480,5384.116
39,220,110730,35362.25
39,237,17010,5560.708
39,237,9220,2133.789
39,308,28010,9068.039
39,308,12020,3757.176
39,309,30800,7288.027
39,309,4930,1641.746
39,309,112430,36533.22
39,310,5530,1607.123
39,310,11240,3507.97
39,335,40130,11941.02
39,353,10770,3395.682
39,354,10120,2882.498
40,10,93070,32136.83
40,10,243820,65598.94
40,10,36090,12210.68
40,13,40260,12997.95
40,13,119960,42082.07
40,13,63270,22613.7
40,13,32600,10251.8
40,13,68760,20960.59
40,17,3870,1155.69
40,17,34160,10808.32
40,17,18680,3732.968
40,26,98140,32131.97
40,26,49960,17457.13
40,28,46400,16448.86
40,28,97550,32341.91
40,34,13910,4240.012
40,34,30460,8909.586
40,40,124360,32142.15
40,40,86040,18216.64
40,41,34510,12194.46
40,44,47750,16455.07
40,44,86030,27857.29
40,44,50410,11658.24
40,44,10250,3207.148
40,70,21390,6374.134
40,70,422750,127231.2
40,70,4670,1313.969
40,73,6060,1306.389
40,73,4120,394.834
40,73,920,241.5859
40,75,3460,693.6204
40,76,5590,1308.938
40,76,3480,392.2729
40,76,970,241.6528
40,77,2060,450.6354
40,78,7980,1922.31
40,78,7270,2001.337
40,78,295650,100522.1
40,78,95860,32435.26
40,80,72050,22463.86
40,80,30,10.53125
40,80,30,10.49219
40,80,10,3.496094
40,80,0,0
40,80,10,3.496094
40,80,0,0
40,80,10,3.496094
40,80,0,0
40,80,10,3.496094
40,80,0,0
40,80,10,3.496094
40,80,0,0
40,80,10,3.496094
40,80,0,0
40,80,10,3.496094
40,80,0,0
40,80,10,3.492188
40,80,0,0
40,80,10,3.496094
40,80,0,0
40,80,10,3.482422
40,80,0,0
40,80,10,3.476563
40,80,0,0
40,80,10,3.476563
40,80,0,0
40,80,10,3.476563
40,80,0,0
40,80,10,3.480469
40,80,0,0
40,80,10,3.476563
40,80,0,0
40,80,10,3.476563
40,80,0,0
40,80,10,3.476563
40,80,0,0
40,80,10,3.478516
40,80,0,0
40,80,10,3.484375
40,80,0,0
40,80,10,3.476563
40,80,0,0
40,80,10,3.476563
40,80,0,0
40,80,10,3.476563
40,80,0,0
40,80,10,3.476563
40,80,0,0
40,80,10,3.476563
40,80,0,0
40,80,10,3.476563
40,80,30,10.42969
40,80,30,10.42969
40,80,30,10.42969
40,80,30,10.42969
40,80,30,10.42969
40,80,30,10.42969
40,80,640,222.7305
40,80,30,10.42969
40,80,30,10.42969
40,80,30,10.42969
40,80,24410,8423.383
40,80,0,0
40,80,0,0
40,80,0,0
40,80,0,0
40,80,0,0
40,80,0,0
40,80,0,0
40,80,0,0
40,80,10,3.261719
40,80,0,0
40,80,0,0
40,80,10,3.222656
40,80,0,0
40,80,0,0
40,80,10,3.193359
40,80,0,0
40,80,0,0
40,80,10,3.154297
40,80,0,0
40,80,0,0
40,80,0,0
40,80,0,0
40,80,0,0
40,80,0,0
40,80,0,0
40,80,0,0
40,80,0,0
40,80,0,0
40,80,0,0
40,80,0,0
40,80,0,0
40,80,0,0
40,80,0,0
40,80,0,0
40,80,0,0
40,80,0,0
40,80,0,0
40,80,20,6.679688
40,80,30,10.01953
40,80,20,6.648438
40,80,20,6.648438
40,80,20,6.640625
40,80,20,6.640625
40,80,20,6.640625
40,80,10,3.320313
40,80,10,3.320313
40,80,10,3.320313
40,80,10,3.320313
40,80,10,3.320313
40,80,0,0
40,80,10,3.320313
40,80,10,3.320313
40,80,0,0
40,80,0,0
40,80,10,3.320313
40,80,0,0
40,80,10,3.320313
40,80,0,0
40,80,10,3.320313
40,80,0,0
40,80,10,3.320313
40,80,458640,156811.3
40,93,64730,21429.97
40,95,144410,48358.55
40,96,234780,78366.53
40,101,8400,2645.746
40,102,65320,22137.02
40,103,338310,118397.9
40,103,0,0
40,103,0,0
40,103,30,10.54688
40,103,30,10.54688
40,103,30,10.54688
40,103,30,10.54688
40,103,30,10.54688
40,103,30,10.54688
40,103,30,10.54688
40,103,30,10.54688
40,103,30,10.54688
40,103,30,10.54688
40,103,30,10.54688
40,103,30,10.54688
40,103,30,10.54688
40,103,30,10.54688
40,103,30,10.54688
40,103,30,10.54688
40,103,30,10.54688
40,103,30,10.54688
40,103,0,0
40,103,10,3.515625
40,103,0,0
40,103,131330,46068.41
40,103,65710,22741.86
40,103,97720,32238.08
40,122,204190,32138.34
40,122,48970,17445.43
40,122,200,37.90625
40,123,45220,16445.21
40,123,131010,32357.93
40,132,105270,32112.36
40,132,53660,17900.57
40,133,46330,16448.29
40,133,97750,32341.8
40,137,202590,67577.88
40,153,197660,68035.5
40,159,53420,16273.14
40,159,48550,16431.1
40,159,1740,131.5938
40,159,9120,122.4727
40,160,194530,62163.32
40,160,0,0
40,160,0,0
40,160,10,1.070313
40,160,0,0
40,160,20,2.585938
40,160,0,0
40,160,10,1.4375
40,160,30,4.585938
40,160,0,0
40,160,10,1.601563
40,160,30,4.921875
40,160,30,4.921875
40,160,30,4.867188
40,160,80,12.5
40,160,430,51.26563
40,160,30,2.578125
40,160,30,2.445313
40,160,30,2.34375
40,160,30,2.34375
40,160,680,46.60156
40,161,57880,16506.18
40,161,101040,32407.47
40,171,113430,32145
40,171,52220,17462.48
40,171,50,8.601563
40,171,80,13.35156
40,171,80,12.34375
40,171,80,11.30469
40,171,80,11.25
40,171,80,10.625
40,171,80,10.17969
40,171,20,2.34375
40,171,30,3.515625
40,171,20,2.1875
40,171,30,3.085938
40,171,20,2.03125
40,171,30,3.03125
40,171,20,2.03125
40,171,10,1.09375
40,171,0,0
40,171,20,2.1875
40,171,10,1.09375
40,171,0,0
40,171,20,2.34375
40,171,10,1.171875
40,171,0,0
40,171,20,2.34375
40,171,10,1.15625
40,171,0,0
40,171,30,3.28125
40,171,10,1.0625
40,171,0,0
40,171,30,2.75
40,171,10,0.796875
40,171,0,0
40,171,30,1.953125
40,171,10,0.546875
40,171,0,0
40,171,30,1.320313
40,171,10,0.3515625
40,171,0,0
40,171,30,0.59375
40,171,10,0.078125
