Event,Driver,Trip,Starttime,Endtime,LaneChangeStarttime,LaneChangeEndtime,DerivedEndtime
23676,106,35,271080,273010,272580,272600,272710
23677,106,35,279340,281170,280840,280860,280870
23678,106,35,281090,282950,282590,282610,282650
23679,106,35,289280,291280,290780,290800,290980
23680,106,35,291080,293180,292580,292600,292880
23681,106,35,294810,296810,296310,296330,296510
23682,106,35,298050,300050,299550,299570,299750
23683,106,35,307040,309050,308540,308560,308750
23684,106,35,308230,310240,309730,309750,309940
23685,106,35,317810,319830,319310,319330,319530
23686,106,35,323740,325740,325240,325260,325440
23687,106,35,330570,332420,332070,332090,332120
23688,106,35,333980,335980,335480,335500,335680
23689,106,35,370750,372580,372250,372270,372280
23690,106,35,393080,394910,394580,394600,394610
23691,106,35,396650,398500,398150,398170,398200
23692,106,35,405950,407780,407450,407470,407480
23693,106,35,412810,414820,414310,414330,414520
23694,106,35,414650,416660,416150,416180,416360
23695,106,35,430790,432740,432290,432310,432440
23696,106,35,432580,434440,434080,434100,434140
23697,106,35,440700,442700,442200,442220,442400
23698,106,41,196590,198530,198090,198110,198230
23699,106,41,197120,199060,198620,198640,198760
23700,106,41,204440,206270,205940,205960,205970
23701,106,41,206180,208110,207680,207700,207810
23702,106,41,225990,227930,227490,227510,227630
23703,106,41,245440,247440,246940,246960,247140
23704,106,41,250610,252610,252110,252130,252310
23705,106,42,32560,34690,34060,34080,34390
23706,106,42,34860,36840,36360,36380,36540
23707,106,42,70390,72360,71890,71910,72060
23708,106,42,73480,75480,74980,75000,75180
23709,106,42,77560,79560,79060,79080,79260
23710,106,42,85830,87850,87330,87360,87550
23711,106,42,88490,90490,89990,90010,90190
23712,106,42,89480,91490,90980,91010,91190
23713,106,42,90720,92720,92220,92240,92420
23714,106,42,95290,97120,96790,96810,96820
23715,106,42,98220,100220,99720,99740,99920
23716,106,42,101020,103030,102520,102540,102730
23717,106,42,102990,104990,104490,104510,104690
23718,106,42,103770,105770,105270,105290,105470
23719,106,42,105810,107810,107310,107330,107510
23720,106,42,126440,128450,127940,127960,128150
23721,106,42,133360,135360,134860,134880,135060
23722,106,42,134840,136840,136340,136360,136540
23723,106,42,145150,147150,146650,146670,146850
23724,106,42,146880,148890,148380,148400,148590
23725,106,42,147960,149970,149460,149490,149670
23726,106,42,152870,154870,154370,154390,154570
23727,106,42,157390,159390,158890,158910,159090
23728,106,42,158090,160100,159590,159610,159800
23729,106,42,159570,161570,161070,161090,161270
23730,106,42,161020,163030,162520,162540,162730
23731,106,42,164470,166420,165970,165990,166120
23732,106,42,165760,167880,167260,167280,167580
23733,106,42,174850,176860,176350,176380,176560
23734,106,42,182020,184020,183520,183540,183720
23735,106,42,183530,185540,185030,185050,185240
23736,106,42,192920,194920,194420,194440,194620
23737,106,42,197890,199890,199390,199410,199590
23738,106,42,201320,203320,202820,202840,203020
23739,106,42,207010,209010,208510,208530,208710
23740,106,42,209940,211950,211440,211460,211650
23741,106,42,214160,216160,215660,215680,215860
23742,106,42,224000,226000,225500,225520,225700
23743,106,42,225580,227630,227080,227100,227330
23744,106,42,227770,229750,229270,229290,229450
23745,106,42,237850,239850,239350,239370,239550
23746,106,42,239650,241660,241150,241170,241360
23747,106,42,243930,245940,245430,245450,245640
23748,106,42,245940,247940,247440,247460,247640
23749,106,42,261200,263200,262700,262720,262900
23750,106,42,262750,264750,264250,264270,264450
23751,106,42,266000,267940,267500,267520,267640
23752,106,42,296610,298610,298110,298130,298310
23753,106,42,300140,302150,301640,301660,301850
23754,106,42,301820,303930,303320,303340,303630
23755,106,42,306730,308730,308230,308250,308430
23756,106,42,319230,321230,320730,320750,320930
23757,106,42,324700,326640,326200,326220,326340
23758,106,42,330760,332760,332260,332280,332460
23759,106,42,347230,349230,348730,348750,348930
23760,106,42,357670,359680,359170,359190,359380
23761,106,42,358930,360930,360430,360450,360630
23762,106,44,31470,33480,32970,32990,33180
23763,106,44,42750,44760,44250,44270,44460
23764,106,44,52710,54710,54210,54230,54410
23765,106,44,64290,66290,65790,65810,65990
23766,106,45,127900,129900,129400,129420,129600
23767,106,45,136230,138230,137730,137750,137930
23768,106,45,146020,148020,147520,147540,147720
23769,106,45,150260,152260,151760,151780,151960
23770,106,45,153930,155820,155430,155450,155520
23771,106,45,156030,158030,157530,157550,157730
23772,106,45,162050,163930,163550,163570,163630
23773,106,45,162900,164940,164400,164420,164640
23774,106,45,167530,169530,169030,169050,169230
23775,106,45,171660,173670,173160,173180,173370
23776,106,45,173500,175470,175000,175020,175170
23777,106,45,174240,176170,175740,175760,175870
23778,106,45,190490,192510,191990,192010,192210
23779,106,45,192850,194780,194350,194370,194480
23780,106,45,196580,198580,198080,198100,198280
23781,106,45,198420,200340,199920,199940,200040
23782,106,45,204190,206020,205690,205710,205720
23783,106,45,206440,208280,207940,207960,207980
23784,106,45,212500,214510,214000,214020,214210
23785,106,45,213610,215720,215110,215130,215420
23786,106,45,216970,218970,218470,218490,218670
23787,106,45,219520,221520,221020,221040,221220
23788,106,45,236970,238980,238470,238490,238680
23789,106,45,238270,240280,239770,239790,239980
23790,106,45,241610,243610,243110,243130,243310
23791,106,45,266440,268400,267940,267960,268100
23792,106,45,277700,279700,279200,279220,279400
23793,106,45,283990,285990,285490,285510,285690
23794,106,45,285990,287960,287490,287510,287660
23795,106,45,288250,290250,289750,289770,289950
23796,106,45,297950,299950,299450,299470,299650
23797,106,45,301800,303800,303300,303320,303500
23798,106,45,303760,305760,305260,305280,305460
23799,106,45,316600,318450,318100,318120,318150
23800,106,45,324970,326970,326470,326490,326670
23801,106,45,327070,328910,328570,328590,328610
23802,106,45,345780,347790,347280,347300,347490
23803,106,45,349700,351700,351200,351220,351400
23804,106,45,365100,367160,366600,366620,366860
23805,106,45,372550,374560,374050,374070,374260
23806,106,45,387620,389620,389120,389140,389320
23807,106,45,446580,448580,448080,448100,448280
23808,106,45,481170,483180,482670,482690,482880
23809,106,45,498350,500530,499850,499870,500230
23810,106,45,504300,506150,505800,505820,505850
23811,106,45,507910,509920,509410,509430,509620
23812,106,47,40420,42420,41920,41940,42120
23813,106,47,42010,43930,43510,43530,43630
23814,106,47,44290,46290,45790,45810,45990
23815,106,47,45520,47520,47020,47040,47220
23816,106,47,50940,52940,52440,52460,52640
23817,106,47,54330,56280,55830,55850,55980
23818,106,47,59000,61140,60500,60520,60840
23819,106,47,68610,70720,70110,70130,70420
23820,106,47,98010,100120,99510,99530,99820
23821,106,47,150850,152920,152350,152380,152620
23822,106,47,153530,155530,155030,155050,155230
23823,106,47,170350,172290,171850,171870,171990
23824,106,47,174390,176660,175890,175910,176360
23825,106,47,193660,195600,195160,195180,195300
23826,106,47,201820,203930,203320,203340,203630
23827,106,47,204620,206960,206120,206140,206660
23828,106,47,207560,209640,209060,209080,209340
23829,106,47,208870,210870,210370,210390,210570
23830,106,47,213160,215000,214660,214690,214700
23831,106,47,216690,218650,218190,218210,218350
23832,106,47,219780,221920,221280,221300,221620
23833,106,47,245880,248010,247380,247400,247710
23834,106,47,249290,251300,250790,250810,251000
23835,106,47,264710,266650,266210,266230,266350
23836,106,47,298010,299960,299510,299530,299660
23837,106,47,301360,303330,302860,302880,303030
23838,106,47,302900,304900,304400,304420,304600
23839,106,47,304140,306250,305640,305660,305950
23840,106,47,311000,313170,312500,312520,312870
23841,106,47,315960,318100,317460,317480,317800
23842,106,47,342210,344220,343710,343730,343920
23843,106,47,352000,353980,353500,353520,353680
23844,106,47,359530,361530,361030,361050,361230
23845,106,47,410410,412240,411910,411930,411940
23846,106,47,413000,414870,414500,414520,414570
23847,106,47,437680,439560,439180,439200,439260
23848,106,47,446250,448250,447750,447770,447950
23849,106,47,460540,462570,462040,462060,462270
23850,106,47,464200,466370,465700,465720,466070
23851,106,47,521620,523580,523120,523140,523280
23852,106,47,528600,530610,530100,530120,530310
23853,106,47,543080,545080,544580,544600,544780
23854,106,47,548020,550020,549520,549540,549720
23855,106,47,550280,552290,551780,551810,551990
23856,106,50,70670,72670,72170,72190,72370
23857,106,50,73220,75050,74720,74740,74750
23858,106,50,75140,77150,76640,76660,76850
23859,106,50,80880,82850,82380,82400,82550
23860,106,50,82270,84380,83770,83790,84080
23861,106,50,91780,93880,93280,93300,93580
23862,106,51,49250,51220,50750,50770,50920
23863,106,51,49900,51900,51400,51420,51600
23864,106,51,60990,62940,62490,62510,62640
23865,106,56,65230,67170,66730,66750,66870
23866,106,57,67310,69380,68810,68830,69080
23867,106,57,74430,76430,75930,75950,76130
23868,106,57,82850,84850,84350,84370,84550
23869,106,57,85020,86870,86520,86540,86570
23870,106,57,95590,97600,97090,97110,97300
23871,106,57,97260,99260,98760,98780,98960
23872,106,57,101670,103630,103170,103190,103330
23873,106,57,107160,109000,108660,108680,108700
23874,106,57,108060,110070,109560,109580,109770
23875,106,57,117930,119930,119430,119450,119630
23876,106,57,123280,125400,124780,124800,125100
23877,106,58,58140,60260,59640,59660,59960
23878,106,58,82120,84100,83620,83640,83800
23879,106,58,149170,151170,150670,150690,150870
23880,106,58,160630,162640,162130,162150,162340
23881,106,58,160660,171590,162160,171280,171290
23882,106,58,169790,171800,171290,171310,171500
23883,106,58,178910,180920,180410,180430,180620
23884,106,58,182930,184760,184430,184450,184460
23885,106,58,250030,252050,251530,251550,251750
23886,106,58,254630,256630,256130,256150,256330
23887,106,58,280380,282490,281880,281900,282190
23888,106,58,286560,288570,288060,288080,288270
23889,106,58,300450,302450,301950,301970,302150
23890,106,58,301150,302990,302650,302670,302690
23891,106,58,303390,305250,304890,304910,304950
23892,106,58,310500,312330,312000,312020,312030
23893,106,58,321340,323340,322840,322860,323040
23894,106,58,325210,327210,326710,326730,326910
23895,106,58,361960,364070,363460,363480,363770
23896,106,58,366570,368570,368070,368090,368270
23897,106,58,368350,370290,369850,369870,369990
23898,106,58,375530,377540,377030,377060,377240
23899,106,58,384600,386480,386100,386120,386180
23900,106,58,387630,389640,389130,389150,389340
23901,106,58,414120,416230,415620,415640,415930
23902,106,58,417390,419390,418890,418910,419090
23903,106,58,440250,442200,441750,441770,441900
23904,106,58,453280,455140,454780,454800,454840
23905,106,58,455660,457500,457160,457180,457200
23906,106,58,479500,481500,481000,481020,481200
23907,106,58,487270,489270,488770,488790,488970
23908,106,58,489290,491290,490790,490810,490990
23909,106,58,497200,499200,498700,498720,498900
23910,106,58,504510,506500,506010,506030,506200
23911,106,58,587870,589870,589370,589390,589570
23912,106,58,595800,597750,597300,597320,597450
23913,106,58,628840,630840,630340,630360,630540
23914,106,58,631250,633250,632750,632770,632950
23915,106,58,634340,636190,635840,635860,635890
23916,106,58,635160,637170,636660,636680,636870
23917,106,58,640750,642750,642250,642270,642450
23918,106,58,642090,644090,643590,643610,643790
23919,106,58,672940,674940,674440,674460,674640
23920,106,58,679990,682010,681490,681520,681710
23921,106,58,683750,685750,685250,685270,685450
23922,106,58,689270,691120,690770,690790,690820
23923,106,58,699220,701110,700720,700740,700810
23924,106,58,709110,711130,710610,710630,710830
23925,106,58,718010,720010,719510,719530,719710
23926,106,58,720710,722720,722210,722230,722420
23927,106,58,722550,724460,724050,724070,724160
23928,106,58,723720,725720,725220,725240,725420
23929,106,58,739250,741100,740750,740770,740800
23930,106,58,748120,750130,749620,749640,749830
23931,106,58,752640,754540,754140,754160,754240
23932,106,58,756090,757940,757590,757610,757640
23933,106,58,819450,821450,820950,820970,821150
23934,106,58,828110,830120,829610,829630,829820
23935,106,58,831330,833330,832830,832850,833030
23936,106,58,842870,844880,844370,844400,844580
23937,106,58,842910,850880,844410,850570,850580
23938,106,58,849080,851090,850580,850600,850790
23939,106,65,85120,87120,86620,86640,86820
23940,106,65,94870,96880,96370,96400,96580
23941,106,65,97660,99660,99160,99180,99360
23942,106,70,95150,97150,96650,96670,96850
23943,106,70,104930,106990,106430,106460,106690
23944,106,70,117060,119160,118560,118580,118860
23945,106,70,155430,157430,156930,156950,157130
23946,106,99,143590,145610,145090,145110,145310
23947,106,99,146950,148950,148450,148470,148650
23948,106,99,154610,156610,156110,156130,156310
23949,106,99,156410,158410,157910,157930,158110
23950,106,99,157830,159830,159330,159350,159530
23951,106,99,159290,161290,160790,160810,160990
23952,106,99,171200,173200,172700,172720,172900
23953,106,99,172050,174050,173550,173570,173750
23954,106,99,172970,174970,174470,174490,174670
23955,106,99,174910,176870,176410,176430,176570
23956,106,99,178410,180410,179910,179930,180110
23957,106,99,182990,185010,184490,184510,184710
23958,106,99,183770,185780,185270,185300,185480
23959,106,99,202280,204290,203780,203800,203990
23960,106,99,212650,214740,214150,214170,214440
23961,106,99,215700,217680,217200,217220,217380
23962,106,99,227570,229510,229070,229090,229210
23963,106,99,286160,288160,287660,287680,287860
23964,106,99,293110,295110,294610,294630,294810
23965,106,99,295270,297270,296770,296790,296970
23966,106,99,299040,301040,300540,300560,300740
23967,106,99,321770,323730,323270,323290,323430
23968,106,99,327000,329000,328500,328520,328700
23969,106,99,331880,334490,333380,333400,334190
23970,106,99,339070,340930,340570,340590,340630
23971,106,99,343090,345090,344590,344610,344790
23972,106,99,347550,349550,349050,349070,349250
23973,106,99,352370,354370,353870,353890,354070
23974,106,99,355330,357340,356830,356850,357040
23975,106,99,356650,358650,358150,358170,358350
23976,106,99,358250,360250,359750,359770,359950
23977,106,99,360080,362080,361580,361600,361780
23978,106,99,372100,374190,373600,373620,373890
23979,106,99,408030,409990,409530,409550,409690
23980,106,100,15740,17640,17240,17260,17340
23981,106,100,18970,20950,20470,20490,20650
23982,106,100,30080,32190,31580,31600,31890
23983,106,100,32880,34890,34380,34400,34590
23984,106,100,43110,45040,44610,44630,44740
23985,106,100,55000,57000,56500,56520,56700
23986,106,100,77470,79500,78970,78990,79200
23987,106,100,77500,79770,79000,79460,79470
23988,106,100,77970,79980,79470,79490,79680
23989,106,100,78000,87920,79500,87610,87620
23990,106,100,86120,87950,87620,87640,87650
23991,106,100,87570,89430,89070,89090,89130
23992,106,100,130610,132630,132110,132130,132330
23993,106,100,135400,137260,136900,136920,136960
23994,106,100,137280,139250,138780,138800,138950
23995,106,100,158540,160660,160040,160060,160360
23996,106,100,172990,175020,174490,174510,174720
23997,106,100,175810,177920,177310,177330,177620
23998,106,107,231900,233730,233400,233420,233430
23999,106,107,247890,249890,249390,249410,249590
24000,106,107,252910,254890,254410,254430,254590
24001,106,109,222040,223990,223540,223560,223690
24002,106,109,225820,227940,227320,227340,227640
24003,106,109,237930,239950,239430,239450,239650
24004,106,109,240910,242760,242410,242430,242460
24005,106,109,244390,246360,245890,245910,246060
24006,106,111,41010,43130,42510,42530,42830
24007,106,111,42980,44980,44480,44500,44680
24008,106,123,167540,169530,169040,169060,169230
24009,106,123,174190,176190,175690,175710,175890
24010,106,123,188720,190660,190220,190240,190360
24011,106,123,199670,201670,201170,201190,201370
24012,106,123,209390,211400,210890,210910,211100
24013,106,123,223360,225370,224860,224880,225070
24014,106,123,239320,241320,240820,240840,241020
24015,106,123,258100,260070,259600,259620,259770
24016,106,123,269010,271010,270510,270530,270710
24017,106,123,276430,278490,277930,277950,278190
24018,106,123,286160,288170,287660,287680,287870
24019,106,123,292880,295080,294380,294400,294780
24020,106,123,292910,310570,294410,310260,310270
24021,106,123,308770,310780,310270,310300,310480
24022,106,124,60960,62970,62460,62480,62670
24023,106,124,67460,69310,68960,68980,69010
24024,106,124,70800,72810,72300,72320,72510
24025,106,124,149170,151150,150670,150690,150850
24026,106,124,160580,162580,162080,162100,162280
24027,106,124,164390,166510,165890,165910,166210
24028,106,124,167400,169400,168900,168920,169100
24029,106,124,189530,191530,191030,191050,191230
24030,106,124,208290,210300,209790,209820,210000
24031,106,124,224960,226970,226460,226480,226670
24032,106,124,228430,230430,229930,229950,230130
24033,106,124,240060,242060,241560,241580,241760
24034,106,124,242680,244730,244180,244200,244430
24035,106,124,247020,249020,248520,248540,248720
24036,106,124,249330,251340,250830,250850,251040
24037,106,124,250520,252480,252020,252040,252180
24038,106,124,251620,253620,253120,253140,253320
24039,106,125,53000,55000,54500,54520,54700
24040,106,125,55770,57770,57270,57290,57470
24041,106,125,57380,59380,58880,58900,59080
24042,106,125,70420,72420,71920,71940,72120
24043,106,125,74120,76220,75620,75640,75920
24044,106,125,76190,78200,77690,77710,77900
24045,106,125,86380,88380,87880,87900,88080
24046,106,125,94460,96430,95960,95980,96130
24047,106,125,95100,97030,96600,96620,96730
24048,106,125,97280,99290,98780,98800,98990
24049,106,125,99000,101010,100500,100520,100710
24050,106,125,100480,102310,101980,102000,102010
24051,106,125,102040,103870,103540,103560,103570
24052,106,125,113750,115750,115250,115270,115450
24053,106,125,114900,116900,116400,116420,116600
24054,106,125,115590,117590,117090,117110,117290
24055,106,125,117160,119160,118660,118680,118860
24056,106,125,129870,131880,131370,131390,131580
24057,106,125,162520,164520,164020,164040,164220
24058,106,125,164940,167270,166440,166460,166970
24059,106,125,167500,169340,169000,169020,169040
24060,106,125,168620,170460,170120,170140,170160
24061,106,125,176370,178230,177870,177900,177930
24062,106,125,178570,180640,180070,180090,180340
24063,106,125,179850,181850,181350,181370,181550
24064,106,125,181690,183550,183190,183210,183250
24065,106,125,223280,225280,224780,224800,224980
24066,106,136,138740,140740,140240,140260,140440
24067,106,136,148450,150450,149950,149970,150150
24068,106,136,172150,174160,173650,173670,173860
24069,106,136,174300,176360,175800,175830,176060
24070,106,136,176050,178050,177550,177570,177750
24071,106,136,178620,180620,180120,180140,180320
24072,106,136,179870,181700,181370,181390,181400
24073,106,136,220250,222260,221750,221770,221960
24074,106,136,229990,231850,231490,231510,231550
24075,106,136,232470,234320,233970,233990,234020
24076,106,136,256800,258800,258300,258320,258500
24077,106,136,261900,263810,263400,263420,263510
24078,106,136,297400,299460,298900,298930,299160
24079,106,136,300720,302710,302220,302240,302410
24080,106,136,302860,304860,304360,304380,304560
24081,106,136,304690,306700,306190,306210,306400
24082,106,136,307550,309550,309050,309070,309250
24083,106,136,312600,314610,314100,314120,314310
24084,106,136,316470,318470,317970,317990,318170
24085,106,136,318300,320300,319800,319820,320000
24086,106,136,319590,321590,321090,321110,321290
24087,106,136,322460,324460,323960,323980,324160
24088,106,136,323950,325950,325450,325470,325650
24089,106,136,324970,326970,326470,326490,326670
24090,106,136,327080,329080,328580,328600,328780
24091,106,136,339820,341830,341320,341340,341530
24092,106,136,346120,348120,347620,347640,347820
24093,106,136,351860,353860,353360,353380,353560
24094,106,136,357590,359440,359090,359110,359140
24095,106,136,361140,363110,362640,362660,362810
24096,106,136,422140,424140,423640,423660,423840
24097,106,136,424980,426980,426480,426500,426680
24098,106,136,489330,491330,490830,490850,491030
24099,106,136,507140,509230,508640,508660,508930
24100,106,137,27390,29500,28890,28910,29200
24101,106,137,30120,32120,31620,31640,31820
24102,106,137,50170,52140,51670,51690,51840
24103,106,137,53280,55290,54780,54800,54990
24104,106,137,75610,77620,77110,77130,77320
24105,106,137,81660,83670,83160,83180,83370
24106,106,137,87640,89600,89140,89160,89300
24107,106,137,91120,92980,92620,92640,92680
24108,106,137,138530,140530,140030,140050,140230
24109,106,137,143240,145240,144740,144760,144940
24110,106,137,151740,153690,153240,153260,153390
24111,106,137,168290,170400,169790,169810,170100
24112,106,137,182510,184460,184010,184030,184160
24113,106,137,186080,188030,187580,187600,187730
24114,106,137,199690,201670,201190,201210,201370
24115,106,137,202220,204340,203720,203740,204040
24116,106,137,204460,206420,205960,205980,206120
24117,106,137,208590,210590,210090,210110,210290
24118,106,137,314560,316400,316060,316080,316100
24119,106,137,336990,338880,338490,338510,338580
24120,106,137,337020,353140,338520,352830,352840
24121,106,137,351340,353340,352840,352860,353040
24122,106,137,351370,360390,352870,360080,360090
24123,106,137,358590,360590,360090,360110,360290
24124,106,137,393860,395870,395360,395380,395570
24125,106,137,395080,396910,396580,396600,396610
24126,106,137,399890,401890,401390,401410,401590
24127,106,137,399920,402960,401420,402650,402660
24128,106,137,401160,403160,402660,402680,402860
24129,106,137,445780,447780,447280,447300,447480
24130,106,137,448720,450560,450220,450240,450260
24131,106,139,90720,92720,92220,92240,92420
24132,106,139,134270,136110,135770,135790,135810
24133,106,139,136020,137870,137520,137540,137570
24134,106,139,158340,160350,159840,159860,160050
24135,106,139,168460,170300,169960,169980,170000
24136,106,139,169640,171650,171140,171160,171350
24137,106,139,171470,173780,172970,172990,173480
24138,106,139,173750,175750,175250,175270,175450
24139,106,143,58940,60910,60440,60460,60610
24140,106,143,82150,84300,83650,83670,84000
24141,106,143,84080,86030,85580,85600,85730
24142,106,143,93590,95590,95090,95110,95290
24143,106,143,95560,97540,97060,97080,97240
24144,106,143,102370,104370,103870,103890,104070
24145,106,143,126810,128770,128310,128330,128470
24146,106,143,162640,164720,164140,164160,164420
24147,106,143,164160,166110,165660,165680,165810
24148,106,143,253820,255660,255320,255340,255360
24149,106,143,259980,261810,261480,261500,261510
24150,106,143,304440,306270,305940,305960,305970
24151,106,143,313420,315250,314920,314940,314950
24152,106,143,318110,320120,319610,319630,319820
24153,106,143,328880,330880,330380,330400,330580
24154,106,143,334590,336660,336090,336110,336360
24155,106,143,341470,343350,342970,342990,343050
24156,106,143,373290,375210,374790,374810,374910
24157,106,143,384360,386350,385860,385880,386050
24158,106,143,393520,395520,395020,395040,395220
24159,106,143,398530,400500,400030,400060,400200
24160,106,143,406500,408440,408000,408020,408140
24161,106,143,410650,412660,412150,412170,412360
24162,106,143,418510,420500,420010,420030,420200
24163,106,143,425630,427670,427130,427150,427370
24164,106,143,429510,431510,431010,431030,431210
24165,106,143,439440,441440,440940,440960,441140
24166,106,143,446310,448430,447810,447830,448130
24167,106,143,465620,467750,467120,467140,467450
24168,106,143,467530,469540,469030,469050,469240
24169,106,143,470400,472340,471900,471920,472040
24170,106,143,475110,476940,476610,476630,476640
24171,106,143,477140,478970,478640,478660,478670
24172,106,143,499580,501470,501080,501100,501170
24173,106,143,512080,514040,513580,513600,513740
24174,106,143,530440,532450,531940,531960,532150
24175,106,143,548720,550730,550220,550240,550430
24176,106,143,552540,554530,554040,554060,554230
24177,106,143,603900,605890,605400,605420,605590
24178,106,143,606320,608150,607820,607840,607850
24179,106,143,627300,629250,628800,628820,628950
24180,106,143,630840,632700,632340,632360,632400
24181,106,143,638880,641000,640380,640400,640700
24182,106,143,646650,648760,648150,648170,648460
24183,106,143,666060,667980,667560,667580,667680
24184,106,143,669370,671370,670870,670890,671070
24185,106,144,27070,29180,28570,28590,28880
24186,106,144,48990,51110,50490,50510,50810
24187,106,144,50790,52800,52290,52310,52500
24188,106,144,60230,62080,61730,61750,61780
24189,106,144,66440,68280,67940,67970,67980
24190,106,144,67380,69380,68880,68900,69080
24191,106,144,69270,71280,70770,70790,70980
24192,106,144,73680,75680,75180,75200,75380
24193,106,144,82370,84370,83870,83890,84070
24194,106,144,83840,85810,85340,85360,85510
24195,106,144,125700,127720,127200,127220,127420
24196,106,144,129360,131370,130860,130880,131070
24197,106,144,131530,133530,133030,133050,133230
24198,106,144,134140,136150,135640,135670,135850
24199,106,144,157870,159880,159370,159390,159580
24200,106,144,158390,160390,159890,159910,160090
24201,106,144,160150,162150,161650,161670,161850
24202,106,144,169630,171630,171130,171150,171330
24203,106,144,179730,181730,181230,181250,181430
24204,106,144,194340,196340,195840,195860,196040
24205,106,144,198770,200630,200270,200300,200330
24206,106,144,202420,204340,203920,203940,204040
24207,106,144,217580,219540,219080,219100,219240
24208,106,144,228220,230220,229720,229740,229920
24209,106,144,230220,232230,231720,231740,231930
24210,106,144,232790,234790,234290,234310,234490
24211,106,144,254320,256330,255820,255840,256030
24212,106,144,257330,259200,258830,258850,258900
24213,106,144,267970,269860,269470,269490,269560
24214,106,144,270980,272860,272480,272500,272560
24215,106,150,162950,164780,164450,164470,164480
24216,106,150,165650,167620,167150,167170,167320
24217,106,150,167510,169380,169010,169030,169080
24218,106,150,171740,173740,173240,173260,173440
24219,106,150,178970,181080,180470,180490,180780
24220,106,150,181470,183320,182970,182990,183020
24221,106,150,183830,185840,185330,185350,185540
24222,106,150,204170,206250,205670,205690,205950
24223,106,150,205570,207590,207070,207090,207290
24224,106,151,57840,59840,59340,59360,59540
24225,106,151,71550,73560,73050,73070,73260
24226,106,151,73700,75560,75200,75220,75260
24227,106,151,91470,93480,92970,92990,93180
24228,106,151,101400,103400,102900,102920,103100
24229,106,159,160830,162840,162330,162350,162540
24230,106,159,189940,191940,191440,191460,191640
24231,106,159,190970,192970,192470,192490,192670
24232,106,159,213750,215760,215250,215270,215460
24233,106,159,218540,220480,220040,220060,220180
24234,106,159,220390,222360,221890,221910,222060
24235,106,159,253230,255230,254730,254750,254930
24236,106,159,260780,262620,262280,262300,262320
24237,106,159,267970,269800,269470,269490,269500
24238,106,159,275230,277240,276730,276750,276940
24239,106,159,275940,277940,277440,277460,277640
24240,106,159,280620,282620,282120,282140,282320
24241,106,159,287580,289420,289080,289100,289120
24242,106,159,289140,291070,290640,290660,290770
24243,106,159,427830,429830,429330,429350,429530
24244,106,159,474740,476770,476240,476260,476470
24245,106,159,482220,484230,483720,483740,483930
24246,106,159,487840,489840,489340,489360,489540
24247,106,159,488910,490910,490410,490430,490610
24248,106,159,504990,507110,506490,506510,506810
24249,106,159,537220,539220,538720,538740,538920
24250,106,159,540540,542550,542040,542060,542250
24251,106,160,25930,27850,27430,27450,27550
24252,106,160,27170,29260,28670,28690,28960
24253,106,160,29910,31920,31410,31430,31620
24254,106,160,52540,54540,54040,54060,54240
24255,106,161,26170,28120,27670,27690,27820
24256,106,161,50840,52850,52340,52360,52550
24257,106,161,52090,53930,53590,53610,53630
24258,106,161,72130,74130,73630,73650,73830
24259,106,161,160690,162700,162190,162210,162400
24260,106,161,165630,167630,167130,167150,167330
24261,106,161,168210,170210,169710,169730,169910
24262,106,161,178500,180520,180000,180020,180220
24263,106,161,192420,194420,193920,193940,194120
24264,107,52,87480,89330,88980,89000,89030
24265,107,147,65080,67290,66580,66600,66990
24266,107,147,71340,73380,72840,72860,73080
24267,107,147,72750,74860,74250,74270,74560
24268,107,147,74770,76750,76270,76290,76450
24269,107,147,89260,91120,90760,90780,90820
24270,107,147,113400,115300,114900,114920,115000
24271,107,147,124250,126570,125750,125770,126270
24272,107,147,134930,136910,136430,136450,136610
24273,107,147,140330,142610,141830,141850,142310
24274,107,148,79430,81540,80930,80950,81240
24275,107,148,86260,88220,87760,87780,87920
24276,107,148,103380,105410,104880,104900,105110
24277,107,226,78340,80230,79840,79860,79930
24278,108,1,182980,184900,184480,184500,184600
24279,108,1,187100,189100,188600,188620,188800
24280,108,1,193140,195150,194640,194660,194850
24281,108,1,233640,235640,235140,235160,235340
24282,108,2,68320,70320,69820,69840,70020
24283,108,2,75760,77750,77260,77280,77450
24284,108,2,98180,100180,99680,99700,99880
24285,108,2,100600,102440,102100,102120,102140
24286,108,2,100630,109680,102130,109370,109380
24287,108,2,107880,109880,109380,109400,109580
24288,108,2,140210,142270,141710,141730,141970
24289,108,2,160890,162900,162390,162410,162600
24290,108,14,171100,172930,172600,172620,172630
24291,108,15,79090,81110,80590,80610,80810
24292,108,15,83250,85250,84750,84770,84950
24293,108,15,132650,134800,134150,134170,134500
24294,108,15,177830,179830,179330,179350,179530
24295,108,15,177860,182560,179360,182250,182260
24296,108,15,180760,182610,182260,182280,182310
24297,108,20,116290,118610,117790,117810,118310
24298,108,20,130500,132470,132000,132020,132170
24299,108,24,69720,71720,71220,71240,71420
24300,108,24,77820,79820,79320,79340,79520
24301,108,24,103150,105290,104650,104670,104990
24302,108,24,104780,106800,106280,106300,106500
24303,108,24,168440,170640,169940,169960,170340
24304,108,28,70830,72830,72330,72350,72530
24305,108,28,84520,86640,86020,86040,86340
24306,108,28,109390,111540,110890,110910,111240
24307,108,28,113660,115510,115160,115180,115210
24308,108,28,113690,117320,115190,117010,117020
24309,108,28,115520,117520,117020,117040,117220
